fundingTime,fundingRate,markPrice
2024-03-27 00:00:00+00:00,0.00024667,3589.64000000
2024-03-27 08:00:00.001000+00:00,0.00021635,3567.44473864
2024-03-27 16:00:00+00:00,0.00035332,3517.15614015
2024-03-28 00:00:00+00:00,0.00038952,3504.60600758
2024-03-28 08:00:00+00:00,0.00035672,3576.64290530
2024-03-28 16:00:00+00:00,0.00036879,3580.63596212
2024-03-29 00:00:00+00:00,0.00034117,3563.42986742
2024-03-29 08:00:00+00:00,0.00030332,3522.13951894
2024-03-29 16:00:00+00:00,0.00037327,3489.53121591
2024-03-30 00:00:00+00:00,0.00024188,3512.46000000
2024-03-30 08:00:00+00:00,0.00024854,3495.00009091
2024-03-30 16:00:00+00:00,0.00045204,3539.97000000
2024-03-31 00:00:00+00:00,0.00026461,3508.24947348
2024-03-31 08:00:00+00:00,0.00065366,3629.17000000
2024-03-31 16:00:00.001000+00:00,0.00058292,3620.88062879
2024-04-01 00:00:00+00:00,0.00060909,3648.79000000
2024-04-01 08:00:00+00:00,0.00035798,3548.55600379
2024-04-01 16:00:00+00:00,0.00019362,3445.71054924
2024-04-02 00:00:00.007000+00:00,0.00015034,3506.13451136
2024-04-02 08:00:00.015000+00:00,0.0001,3364.75000000
2024-04-02 16:00:00+00:00,0.00012642,3242.43000000
2024-04-03 00:00:00+00:00,0.0001,3280.01081818
2024-04-03 08:00:00+00:00,0.0001,3306.98953762
2024-04-03 16:00:00+00:00,0.0001,3330.77000000
2024-04-04 00:00:00+00:00,0.0001,3312.84034091
2024-04-04 08:00:00+00:00,0.0001,3324.65300758
2024-04-04 16:00:00+00:00,0.0001,3365.82736364
2024-04-05 00:00:00+00:00,0.0001,3329.66000000
2024-04-05 08:00:00+00:00,0.0001,3289.18000000
2024-04-05 16:00:00+00:00,0.0001,3328.80000000
2024-04-06 00:00:00+00:00,0.00016732,3319.65000000
2024-04-06 08:00:00+00:00,0.0001,3331.72000000
2024-04-06 16:00:00+00:00,0.0001,3336.70000000
2024-04-07 00:00:00+00:00,0.0001,3352.92760606
2024-04-07 08:00:00+00:00,0.0001,3386.99000000
2024-04-07 16:00:00+00:00,0.0001,3390.77987879
2024-04-08 00:00:00.001000+00:00,0.0001,3455.86471970
2024-04-08 08:00:00+00:00,0.0001,3475.27906740
2024-04-08 16:00:00.006000+00:00,0.00031896,3631.54253030
2024-04-09 00:00:00+00:00,0.00024848,3697.25567424
2024-04-09 08:00:00.001000+00:00,0.00010159,3643.66609091
2024-04-09 16:00:00.001000+00:00,0.00015222,3531.61968182
2024-04-10 00:00:00+00:00,0.00018733,3508.45000000
2024-04-10 08:00:00.001000+00:00,0.00015363,3538.91000000
2024-04-10 16:00:00+00:00,0.00013253,3481.08000000
