signal_time,direction_x,htf,ltf,outcome,R,exit_reason,hold_h,max_R,tf,direction_y,side,distance_pct,age_bars,P_hit_D,P_hit_12h,n_train,bucket_used,direction,direction_model
2023-01-02 22:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,0.5,0.1595065747205293,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-03 14:40:00+00:00,SHORT,1h,20m,loss,-1.0,sl_hit,4.016666666666667,0.6102668643439488,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-05 08:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-05 14:40:00+00:00,LONG,1h,20m,loss,-0.2746578780801705,score_exit,12.666666666666666,1.151013815832591,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-05 18:15:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,6.55,1.974665790050505,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-06 00:15:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.0833333333333333,0.2148636791990865,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-06 01:40:00+00:00,SHORT,1h,20m,win,4.5,cap_hit,8.15,4.885710471614464,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-01-07 04:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-08 00:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-09 13:45:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,0.7,0.617124194326562,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-01-13 04:40:00+00:00,SHORT,1h,20m,loss,-1.0,sl_hit,2.55,1.6053374543076473,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-14 17:45:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,1.6666666666666667,1.0675307574134525,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-15 05:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-15 08:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-15 09:40:00+00:00,LONG,1h,20m,win,0.2287762263869303,score_exit,1.2833333333333334,0.435814017983826,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-15 22:45:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.8333333333333334,1.931357233004754,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-01-16 00:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-17 15:20:00+00:00,SHORT,1h,20m,loss,-0.0389203204847226,score_exit,1.2833333333333334,0.4137618330302061,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-01-17 17:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-18 15:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-20 01:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-20 04:30:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-20 14:40:00+00:00,LONG,1h,20m,win,4.5,cap_hit,4.166666666666667,4.934021342829758,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-01-21 22:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-22 09:30:00+00:00,SHORT,1h,15m,win,4.5,cap_hit,0.8666666666666667,5.004843124868614,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-22 15:15:00+00:00,SHORT,1h,15m,loss,-0.2884657006578008,score_exit,19.216666666666665,3.0954694019566995,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-23 03:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,5.483333333333333,1.777069567495963,1h,short,above,0.0,2,0.9636542695693303,0.9513886137212403,81,full,SHORT,SHORT
2023-01-23 03:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,5.483333333333333,1.777069567495963,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-23 03:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,2,0.9636542695693303,0.9513886137212403,81,full,SHORT,SHORT
2023-01-23 03:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-23 20:40:00+00:00,LONG,1h,20m,loss,-0.3518813372491445,score_exit,15.116666666666667,1.2234959334763085,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-01-24 05:20:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,0.7833333333333333,0.955733480581572,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-25 13:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-25 22:40:00+00:00,SHORT,1h,20m,loss,-0.2381170844281249,score_exit,1.5666666666666669,0.1494765817241584,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-26 03:20:00+00:00,SHORT,1h,20m,win,0.2168469060843064,score_exit,1.7166666666666666,0.8062507869444387,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-01-27 14:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-01-27 20:40:00+00:00,SHORT,1h,20m,win,0.4666904106257118,score_exit,2.466666666666667,1.0001911099142526,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-01-28 20:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-29 09:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-01-29 12:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-01-30 11:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-01-31 22:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-01 03:45:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,2.65,0.7873855371585197,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-02-01 05:40:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-02-02 09:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,2.9833333333333334,2.092122935924933,1h,long,below,0.0,1,0.9548431834043195,0.9547555503809348,65,full,LONG,LONG
2023-02-02 15:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-05 08:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.15,0.3809639950000492,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-05 11:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-06 04:40:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-07 16:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.1333333333333333,6.672691969455422,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-02-07 18:15:00+00:00,SHORT,1h,15m,loss,-0.7249088011333484,score_exit,1.9833333333333336,0.1992987426952404,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-02-08 18:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-10 15:30:00+00:00,SHORT,1h,15m,win,0.3525956294602321,score_exit,14.45,2.2446859774053465,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-10 17:40:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,2.35,1.7009569073973398,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-02-11 05:45:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-11 18:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,1.2666666666666666,0.757486343758871,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-12 19:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.7,0.2096391888332893,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-02-12 20:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-14 09:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-14 14:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-16 06:40:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-16 19:15:00+00:00,SHORT,1h,15m,win,4.5,cap_hit,0.55,5.279339182890143,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-02-17 21:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-19 06:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,3.816666666666667,0.4838098674122839,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-19 14:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-20 03:20:00+00:00,LONG,1h,20m,win,4.5,cap_hit,0.4,6.076561947504543,1h,long,above,0.0,6,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-20 09:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-21 17:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.8166666666666667,0.5735643475232147,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-22 09:00:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,6,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-22 09:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-02-22 17:15:00+00:00,LONG,1h,15m,win,1.2798808343937578,score_exit,1.9833333333333336,3.314610102099901,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-02-23 05:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-23 09:30:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-24 08:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.7833333333333333,0.4573979101697969,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-02-25 02:15:00+00:00,SHORT,1h,15m,win,4.5,cap_hit,4.533333333333333,4.944909651828813,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-25 05:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,1.7666666666666666,0.4179248272802168,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-25 18:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-26 16:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-27 03:40:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-02-27 15:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-02-27 20:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-01 16:40:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,1.35,0.5746520090102462,1h,long,below,0.0,1,0.9548431834043195,0.9547555503809348,65,full,LONG,LONG
2023-03-01 23:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-02 08:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,1.1166666666666667,0.7374518318167222,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-02 16:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-03 18:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-03 20:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-03-03 22:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,14.533333333333331,1.4675374567806423,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-04 22:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-05 02:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-05 12:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-06 19:15:00+00:00,SHORT,1h,15m,loss,-0.6158626427046413,score_exit,6.15,1.0358528200142445,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-06 21:15:00+00:00,LONG,1h,15m,win,0.0039636585045804,score_exit,9.55,4.2240660928118245,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-07 18:20:00+00:00,SHORT,1h,20m,win,4.5,cap_hit,10.45,4.606900818634355,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-03-08 01:30:00+00:00,SHORT,1h,15m,win,4.5,cap_hit,2.9166666666666665,6.606482894854793,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-03-08 20:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.25,0.1570915327793834,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-09 13:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-10 21:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-11 06:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-12 05:40:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-03-12 20:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-13 17:20:00+00:00,LONG,1h,20m,win,4.5,cap_hit,17.9,10.559433783413528,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-14 07:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,2.466666666666667,1.566537897961897,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-15 00:40:00+00:00,LONG,1h,20m,win,0.939961091006522,score_exit,1.8833333333333333,1.1335241278718755,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-15 08:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-16 09:30:00+00:00,LONG,1h,15m,win,4.5,cap_hit,15.466666666666669,6.329074300991392,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-16 18:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-16 20:40:00+00:00,SHORT,1h,20m,loss,-1.0,sl_hit,0.3333333333333333,0.2222127204703416,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-17 01:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-17 18:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,1,0.9636542695693303,0.9513886137212403,81,full,LONG,LONG
2023-03-18 01:15:00+00:00,SHORT,1h,15m,win,0.5149600139491578,score_exit,1.7166666666666666,1.1746238200933867,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-03-18 09:20:00+00:00,LONG,1h,20m,loss,-1.0,sl_hit,4.133333333333334,1.61003268557741,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-19 15:00:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.004826371292742486,25,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-19 23:40:00+00:00,SHORT,1h,20m,win,4.5,cap_hit,2.1166666666666667,4.641367408082433,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-20 15:40:00+00:00,SHORT,1h,20m,loss,-1.0,sl_hit,3.25,0.9370965431138644,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-03-21 08:30:00+00:00,LONG,1h,15m,win,4.5,cap_hit,28.983333333333334,5.89574589462528,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-21 15:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-22 00:30:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,1.0666666666666669,0.7494306912510055,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-03-23 02:15:00+00:00,LONG,1h,15m,win,3.5799404793487315,score_exit,1.05,4.2631256541725655,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-23 14:40:00+00:00,LONG,1h,20m,win,0.2368791280395688,score_exit,20.083333333333332,1.1016201166957853,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-23 19:30:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,16.766666666666666,1.3900012066122551,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-24 02:20:00+00:00,SHORT,1h,20m,loss,-1.0,sl_hit,1.4,2.726184519456279,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-24 05:15:00+00:00,LONG,1h,15m,loss,-1.0,sl_hit,0.95,1.1640110998080488,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-24 20:15:00+00:00,SHORT,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-25 13:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-25 15:20:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-26 14:15:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,1.1,0.3420898785013355,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-26 20:30:00+00:00,SHORT,1h,15m,loss,-1.0,sl_hit,0.9,0.3424734191382073,1h,short,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,SHORT,SHORT
2023-03-26 21:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-28 05:40:00+00:00,LONG,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-03-29 04:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-03-30 08:20:00+00:00,SHORT,1h,20m,win,4.5,cap_hit,4.233333333333333,5.5097068123348985,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
2023-03-31 21:15:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,LONG,LONG
2023-04-01 01:30:00+00:00,LONG,1h,15m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,long,above,0.0,0,0.9622700765506446,0.9394989873116796,131,no_age,LONG,LONG
2023-04-01 11:20:00+00:00,SHORT,1h,20m,no_entry,0.0,tp_proxy_before_entry,0.0,0.0,1h,short,below,0.0,0,0.9176114688503219,0.9175584066526762,108,no_age,SHORT,SHORT
