signal_time,direction,RR,fvg_b,fvg_t,ob_b,ob_t,entry,sl,tp,risk_pct,outcome,R,fill_time
2023-03-21T17:45:00+00:00,SHORT,2.25,28141.28,28150.51,28040.13,28244.87,28143.13,28244.87,27914.2,0.362,win,2.2499999999999822,2023-03-21T21:37:00
2023-03-31T20:15:00+00:00,SHORT,2.25,28413.74,28419.97,28370.78,28656.69,28414.99,28656.69,27871.15,0.851,loss,-1.0,2023-04-01T02:01:00
2023-04-05T03:15:00+00:00,SHORT,2.25,28498.8,28522.99,28477.73,28555.0,28503.64,28555.0,28388.07,0.18,loss,-1.0,2023-04-05T04:01:00
2023-04-06T14:15:00+00:00,LONG,2.25,27894.47,27914.82,27711.0,27904.04,27910.75,27711.0,28360.19,0.716,win,2.25,2023-04-09T21:41:00
2023-04-12T18:20:00+00:00,SHORT,2.25,29981.82,30021.0,30016.31,30486.0,29989.66,30486.0,28872.88,1.655,loss,-1.0,2023-04-13T14:52:00
2023-04-18T11:15:00+00:00,LONG,2.25,29903.98,29920.01,29909.17,29982.8,29916.8,29909.17,29933.98,0.026,no_entry,0.0,2023-04-19T08:09:00
2023-04-19T00:20:00+00:00,SHORT,2.25,30329.7,30351.79,30303.14,30433.18,30334.12,30433.18,30111.23,0.327,win,2.250000000000018,2023-04-19T06:18:00
2023-04-19T16:20:00+00:00,LONG,2.25,29297.0,29310.83,29181.65,29310.64,29308.06,29181.65,29592.5,0.431,loss,-1.0,2023-04-19T17:19:00
2023-04-22T22:45:00+00:00,LONG,2.25,27800.03,27804.32,27785.0,27839.79,27803.46,27785.0,27845.0,0.066,no_entry,0.0,2023-04-22T23:51:00
2023-04-25T15:15:00+00:00,LONG,2.25,27305.0,27361.74,27192.0,27357.32,27350.39,27192.0,27706.77,0.579,win,2.2499999999999885,2023-04-25T18:15:00
2023-05-17T06:45:00+00:00,LONG,2.25,26975.47,26980.44,26900.0,26984.84,26979.45,26900.0,27158.2,0.294,loss,-1.0,2023-05-17T07:45:00
2023-05-18T01:45:00+00:00,SHORT,2.25,27340.4,27368.48,27340.6,27500.0,27346.02,27500.0,26999.55,0.563,win,2.2499999999999942,2023-05-18T16:32:00
2023-05-19T21:15:00+00:00,LONG,2.25,26847.14,26849.02,26630.0,26865.47,26848.64,26630.0,27340.59,0.814,loss,-1.0,2023-05-22T00:30:00
2023-05-25T04:20:00+00:00,LONG,2.25,26207.7,26207.93,26201.67,26285.01,26207.88,26201.67,26221.87,0.024,win,2.2500000000001465,2023-05-25T04:23:00
2023-06-06T17:00:00+00:00,LONG,2.25,26222.62,26290.56,26168.6,26338.36,26276.97,26168.6,26520.81,0.412,no_entry,0.0,2023-06-07T15:01:00
2023-06-06T19:20:00+00:00,LONG,2.25,26739.91,26871.61,26742.13,26816.7,26845.27,26742.13,27077.33,0.384,loss,-1.0,2023-06-06T19:20:00
2023-06-10T13:30:00+00:00,LONG,2.25,25629.43,25640.59,25598.49,25669.06,25638.36,25598.49,25728.06,0.156,loss,-1.0,2023-06-10T16:14:00
2023-06-13T04:15:00+00:00,SHORT,2.25,26032.94,26043.04,25965.1,26059.59,26034.96,26059.59,25979.54,0.095,no_entry,0.0,2023-06-13T04:37:00
2023-06-16T16:00:00+00:00,LONG,2.25,25670.57,25780.5,25652.04,25825.41,25758.51,25652.04,25998.08,0.413,not_filled,0.0,
2023-06-18T04:15:00+00:00,SHORT,2.25,26534.45,26538.17,26525.4,26595.13,26535.19,26595.13,26400.34,0.226,loss,-1.0,2023-06-18T05:23:00
2023-06-19T23:00:00+00:00,SHORT,2.25,26776.92,26790.0,26499.64,27068.09,26779.54,27068.09,26130.29,1.078,loss,-1.0,2023-06-20T01:07:00
2023-06-22T14:20:00+00:00,SHORT,2.25,30151.6,30192.0,30134.36,30244.0,30159.68,30244.0,29969.96,0.28,loss,-1.0,2023-06-22T14:20:00
2023-06-27T20:20:00+00:00,SHORT,2.25,30616.0,30638.91,30610.41,30994.97,30620.58,30994.97,29778.21,1.223,loss,-1.0,2023-06-30T04:40:00
2023-06-28T18:20:00+00:00,LONG,2.25,30166.0,30216.17,30009.0,30310.73,30206.14,30009.0,30649.69,0.653,loss,-1.0,2023-06-28T19:30:00
2023-06-28T20:45:00+00:00,LONG,2.25,30078.76,30080.0,29930.0,30100.46,30079.75,29930.0,30416.69,0.498,win,2.250000000000012,2023-06-29T07:15:00
2023-07-06T15:45:00+00:00,LONG,2.25,30275.0,30371.78,30237.35,30417.65,30352.42,30237.35,30611.34,0.379,loss,-1.0,2023-07-06T16:43:00
2023-07-06T22:20:00+00:00,LONG,2.25,30224.73,30229.3,29888.0,30373.48,30228.39,29888.0,30994.25,1.126,loss,-1.0,2023-07-06T23:21:00
2023-07-07T01:45:00+00:00,LONG,2.25,30059.05,30066.37,29925.5,30092.49,30064.91,29925.5,30378.57,0.464,win,2.2500000000000067,2023-07-07T13:57:00
2023-07-12T15:20:00+00:00,SHORT,2.25,30703.26,30728.85,30724.0,30983.25,30708.38,30983.25,30089.92,0.895,loss,-1.0,2023-07-13T15:44:00
2023-07-13T21:15:00+00:00,SHORT,2.25,31242.39,31282.48,31069.6,31273.6,31250.41,31273.6,31198.23,0.074,no_entry,0.0,2023-07-13T21:41:00
2023-07-17T11:00:00+00:00,LONG,2.25,30127.75,30144.39,30134.59,30188.0,30141.06,30134.59,30155.62,0.021,no_entry,0.0,2023-07-17T12:03:00
2023-07-17T21:45:00+00:00,LONG,2.25,30096.7,30140.84,30032.0,30163.93,30132.01,30032.0,30357.04,0.332,loss,-1.0,2023-07-18T06:18:00
2023-07-18T10:45:00+00:00,LONG,2.25,29962.59,29979.2,29881.0,29988.61,29975.88,29881.0,30189.35,0.317,loss,-1.0,2023-07-18T11:53:00
2023-07-23T00:00:00+00:00,LONG,2.25,29719.34,29772.6,29669.56,29756.0,29761.95,29669.56,29969.82,0.31,win,2.2499999999999805,2023-07-23T05:20:00
2023-07-23T03:45:00+00:00,SHORT,2.25,29855.7,29856.31,29848.3,29908.71,29855.82,29908.71,29736.82,0.177,loss,-1.0,2023-07-23T04:50:00
2023-07-30T23:15:00+00:00,LONG,2.25,29170.61,29222.94,29123.12,29186.0,29212.47,29123.12,29413.52,0.306,no_entry,0.0,2023-07-31T16:02:00
2023-08-01T19:00:00+00:00,LONG,2.25,29159.5,29231.4,29101.8,29195.74,29217.02,29101.8,29476.27,0.394,win,2.25,2023-08-01T23:31:00
2023-08-05T13:15:00+00:00,LONG,2.25,29014.77,29017.5,28807.54,29032.05,29016.95,28807.54,29488.14,0.722,loss,-1.0,2023-08-07T15:56:00
2023-08-06T14:30:00+00:00,LONG,2.25,29016.01,29030.0,29009.37,29041.49,29027.2,29009.37,29067.32,0.061,loss,-1.0,2023-08-06T15:54:00
2023-08-12T14:30:00+00:00,LONG,2.25,29411.38,29436.63,29390.57,29421.48,29431.58,29390.57,29523.85,0.139,loss,-1.0,2023-08-13T04:17:00
2023-08-13T01:30:00+00:00,SHORT,2.25,29445.91,29449.99,29438.81,29481.35,29446.73,29481.35,29368.82,0.118,win,2.249999999999974,2023-08-13T05:18:00
2023-08-14T06:15:00+00:00,SHORT,2.25,29428.0,29429.99,29422.13,29474.65,29428.4,29474.65,29324.33,0.157,loss,-1.0,2023-08-14T08:36:00
2023-08-16T12:45:00+00:00,LONG,2.25,29140.5,29159.99,29100.0,29179.95,29156.09,29100.0,29282.3,0.192,loss,-1.0,2023-08-16T13:35:00
2023-08-21T22:20:00+00:00,SHORT,2.25,26164.57,26180.0,26031.61,26198.89,26167.66,26198.89,26097.38,0.119,no_entry,0.0,2023-08-23T00:13:00
2023-08-28T10:20:00+00:00,LONG,2.25,25931.55,25934.12,25887.91,25946.26,25933.61,25887.91,26036.42,0.176,win,2.24999999999998,2023-08-28T12:08:00
2023-09-05T03:45:00+00:00,LONG,2.25,25652.65,25653.8,25565.55,25654.22,25653.57,25565.55,25851.62,0.343,win,2.25000000000001,2023-09-05T15:18:00
2023-09-11T20:15:00+00:00,LONG,2.25,25075.0,25076.26,24951.0,25147.76,25076.01,24951.0,25357.28,0.499,not_filled,0.0,
2023-09-13T17:20:00+00:00,SHORT,2.25,26251.41,26275.2,26198.41,26268.54,26256.17,26268.54,26228.33,0.047,loss,-1.0,2023-09-13T17:20:00
2023-09-17T12:00:00+00:00,SHORT,2.25,26583.46,26591.89,26566.98,26622.15,26585.15,26622.15,26501.89,0.139,win,2.25,2023-09-17T16:44:00
2023-09-18T02:20:00+00:00,LONG,2.25,26476.98,26587.26,26525.28,26543.94,26565.2,26525.28,26655.03,0.15,loss,-1.0,2023-09-18T02:20:00
2023-10-01T07:30:00+00:00,SHORT,2.25,27127.09,27128.84,27075.27,27244.89,27127.44,27244.89,26863.18,0.433,loss,-1.0,2023-10-01T10:05:00
2023-10-07T15:45:00+00:00,SHORT,2.25,27945.0,27945.08,27942.12,27986.27,27945.02,27986.27,27852.19,0.148,win,2.25,2023-10-07T19:59:00
2023-10-09T09:45:00+00:00,SHORT,2.25,27685.4,27754.89,27670.49,27770.0,27699.3,27770.0,27540.22,0.255,no_entry,0.0,2023-10-09T18:30:00
2023-10-12T18:20:00+00:00,LONG,2.25,26650.95,26697.06,26655.6,26810.66,26687.84,26655.6,26760.37,0.121,loss,-1.0,2023-10-12T18:20:00
2023-10-21T20:15:00+00:00,SHORT,2.25,30094.78,30103.67,29888.32,30160.0,30096.56,30160.0,29953.81,0.211,no_entry,0.0,2023-10-22T05:05:00
2023-10-31T16:20:00+00:00,LONG,2.25,34280.0,34291.27,34130.0,34297.17,34289.02,34130.0,34646.8,0.464,no_entry,0.0,2023-11-01T14:49:00
2023-11-01T00:20:00+00:00,SHORT,2.25,34599.14,34601.66,34540.3,34720.49,34599.64,34720.49,34327.74,0.349,win,2.249999999999985,2023-11-01T06:02:00
2023-11-05T22:00:00+00:00,SHORT,2.25,34711.81,34768.2,34761.16,34795.46,34723.09,34795.46,34560.25,0.208,loss,-1.0,2023-11-05T22:45:00
2023-11-06T15:45:00+00:00,SHORT,2.25,35116.33,35121.45,35118.19,35276.33,35117.35,35276.33,34759.66,0.453,win,2.2499999999999885,2023-11-07T09:38:00
2023-11-09T00:45:00+00:00,LONG,2.25,35731.26,35812.57,35722.24,35812.22,35796.31,35722.24,35962.96,0.207,win,2.25,2023-11-09T01:44:00
2023-11-18T11:45:00+00:00,SHORT,2.25,36451.66,36469.25,36417.15,36479.22,36455.18,36479.22,36401.08,0.066,no_entry,0.0,2023-11-18T12:24:00
2023-11-19T23:15:00+00:00,LONG,2.25,36981.1,37308.13,37051.95,37110.0,37242.72,37051.95,37671.97,0.512,loss,-1.0,2023-11-20T03:42:00
2023-11-21T22:20:00+00:00,SHORT,2.25,36600.0,36719.88,36611.49,36716.0,36623.98,36716.0,36416.92,0.251,loss,-1.0,2023-11-21T22:20:00
2023-12-17T16:30:00+00:00,LONG,2.25,41820.0,41854.6,41661.36,41902.7,41847.68,41661.36,42266.9,0.445,no_entry,0.0,2023-12-17T18:10:00
2023-12-18T13:20:00+00:00,LONG,2.25,41005.69,41169.6,40542.93,41047.52,41136.82,40542.93,42473.07,1.444,win,2.250000000000003,2023-12-18T21:10:00
2023-12-20T19:20:00+00:00,SHORT,2.25,44098.15,44116.86,43867.04,44283.0,44101.89,44283.0,43694.4,0.411,win,2.25000000000001,2023-12-20T20:02:00
2023-12-23T17:45:00+00:00,SHORT,2.25,43762.04,43767.22,43706.25,44048.16,43763.08,44048.16,43121.64,0.651,win,2.25,2023-12-24T22:14:00
2023-12-30T00:20:00+00:00,LONG,2.25,42098.74,42100.0,42088.92,42407.12,42099.75,42088.92,42124.11,0.026,no_entry,0.0,2023-12-30T00:59:00
2024-01-03T12:00:00+00:00,SHORT,2.25,43716.0,44278.74,44046.34,44242.35,43828.55,44242.35,42897.49,0.944,no_entry,0.0,2024-01-04T15:15:00
2024-01-04T10:45:00+00:00,LONG,2.25,42954.31,43000.0,42955.5,43138.5,42990.86,42955.5,43070.43,0.082,no_entry,0.0,2024-01-04T11:16:00
2024-01-07T01:20:00+00:00,SHORT,2.25,44092.0,44113.92,43963.73,44148.58,44096.38,44148.58,43978.94,0.118,win,2.249999999999966,2024-01-07T01:58:00
2024-01-08T22:20:00+00:00,SHORT,2.25,46973.04,46992.26,46970.02,47248.99,46976.88,47248.99,46364.65,0.579,win,2.25,2024-01-09T00:38:00
2024-01-09T18:20:00+00:00,SHORT,2.25,46649.75,46666.0,46441.88,47000.0,46653.0,47000.0,45872.25,0.744,loss,-1.0,2024-01-09T21:11:00
2024-01-14T01:20:00+00:00,LONG,2.25,42755.15,42771.52,42699.52,42806.0,42768.25,42699.52,42922.88,0.161,loss,-1.0,2024-01-14T02:20:00
2024-01-15T00:15:00+00:00,LONG,2.25,41987.22,42028.68,41965.84,42170.62,42020.39,41965.84,42143.12,0.13,no_entry,0.0,2024-01-18T16:40:00
2024-01-16T18:20:00+00:00,SHORT,2.25,42998.88,43031.0,42900.55,43174.48,43005.3,43174.48,42624.66,0.393,loss,-1.0,2024-01-16T19:57:00
2024-01-17T12:45:00+00:00,LONG,2.25,42654.0,42657.08,42622.36,42728.76,42656.46,42622.36,42733.2,0.08,no_entry,0.0,2024-01-17T13:15:00
2024-01-19T04:00:00+00:00,LONG,2.25,41016.85,41038.81,40683.28,41022.33,41034.42,40683.28,41824.48,0.856,loss,-1.0,2024-01-19T16:23:00
2024-01-26T10:45:00+00:00,LONG,2.25,40299.59,40530.0,40364.63,40744.86,40483.92,40364.63,40752.32,0.295,not_filled,0.0,
2024-01-29T07:45:00+00:00,SHORT,2.25,42103.8,42207.92,42150.59,42200.0,42124.62,42200.0,41955.03,0.179,loss,-1.0,2024-01-29T09:25:00
2024-01-31T18:45:00+00:00,SHORT,2.25,43550.14,43577.32,43547.99,43760.0,43555.58,43760.0,43095.62,0.469,no_entry,0.0,2024-02-05T13:38:00
2024-02-05T15:00:00+00:00,SHORT,2.25,43195.29,43267.41,43095.04,43270.0,43209.71,43270.0,43074.07,0.14,no_entry,0.0,2024-02-06T15:28:00
2024-02-09T14:20:00+00:00,SHORT,2.25,47334.06,47408.0,47059.99,48969.48,47348.85,48969.48,43702.43,3.423,loss,-1.0,2024-02-12T15:06:00
2024-02-09T19:00:00+00:00,SHORT,2.25,47617.14,47770.16,47324.0,47719.44,47647.74,47719.44,47486.43,0.15,no_entry,0.0,2024-02-09T19:36:00
2024-02-18T23:30:00+00:00,SHORT,2.25,52139.99,52173.32,52168.14,52343.28,52146.66,52343.28,51704.25,0.377,loss,-1.0,2024-02-19T00:37:00
2024-02-21T15:30:00+00:00,LONG,2.25,51059.6,51102.01,50625.0,51271.1,51093.53,50625.0,52147.72,0.917,loss,-1.0,2024-02-23T23:16:00
2024-02-23T23:30:00+00:00,LONG,2.25,50788.01,50790.65,50629.33,51058.21,50790.12,50629.33,51151.9,0.317,loss,-1.0,2024-02-24T01:51:00
2024-02-25T03:00:00+00:00,SHORT,2.25,51602.15,51681.46,51556.6,51651.1,51618.01,51651.1,51543.56,0.064,no_entry,0.0,2024-02-25T03:46:00
2024-02-26T00:00:00+00:00,SHORT,2.25,51735.0,51738.11,51735.8,51860.0,51735.62,51860.0,51455.77,0.24,win,2.25,2024-02-26T02:10:00
2024-02-27T05:00:00+00:00,SHORT,2.25,55856.99,55884.85,55768.41,57073.84,55862.56,57073.84,53137.19,2.168,loss,-1.0,2024-02-27T12:32:00
2024-02-28T11:45:00+00:00,SHORT,2.25,59162.0,59246.12,59048.5,59390.0,59178.82,59390.0,58703.68,0.357,no_entry,0.0,2024-02-28T12:15:00
2024-03-06T12:30:00+00:00,SHORT,2.25,66977.28,67000.0,66676.46,67641.1,66981.82,67641.1,65498.45,0.984,no_entry,0.0,2024-03-06T14:21:00
2024-03-08T15:45:00+00:00,SHORT,2.25,68390.8,68565.01,68245.71,68686.8,68425.64,68686.8,67838.04,0.382,no_entry,0.0,2024-03-08T17:33:00
2024-03-15T09:45:00+00:00,LONG,2.25,67359.7,67466.99,67126.81,67447.98,67445.53,67126.81,68162.66,0.473,loss,-1.0,2024-03-15T11:05:00
2024-03-17T15:45:00+00:00,LONG,2.25,67413.79,67744.8,67524.0,67884.02,67678.6,67524.0,68026.44,0.228,no_entry,0.0,2024-03-18T00:35:00
2024-03-20T02:15:00+00:00,LONG,2.25,62616.0,62670.0,61555.0,62633.97,62659.2,61555.0,65143.65,1.762,loss,-1.0,2024-03-20T04:33:00
2024-03-28T23:45:00+00:00,SHORT,2.25,70791.03,70925.18,70877.98,71552.06,70817.86,71552.06,69165.91,1.037,win,2.250000000000005,2024-03-29T15:40:00
2024-04-14T15:20:00+00:00,LONG,2.25,63969.33,64020.21,63855.45,64457.23,64010.03,63855.45,64357.85,0.241,win,2.25,2024-04-14T15:26:00
2024-04-17T18:00:00+00:00,LONG,2.25,60909.15,61159.42,60775.0,61646.91,61109.37,60775.0,61861.69,0.547,no_entry,0.0,2024-04-17T19:08:00
2024-04-23T19:20:00+00:00,SHORT,2.25,66590.0,66630.94,66509.3,67130.0,66598.19,67130.0,65401.61,0.799,win,2.25,2024-04-24T14:26:00
2024-04-26T17:30:00+00:00,LONG,2.25,63734.22,63751.6,63685.94,64244.03,63748.12,63685.94,63888.04,0.098,no_entry,0.0,2024-04-26T19:59:00
2024-04-29T15:20:00+00:00,LONG,2.25,62856.54,62860.0,62750.0,62951.75,62859.31,62750.0,63105.25,0.174,win,2.2499999999999836,2024-04-29T15:49:00
2024-05-03T16:20:00+00:00,LONG,2.25,61800.0,61801.14,61765.53,62602.32,61800.91,61765.53,61880.52,0.057,loss,-1.0,2024-05-03T16:20:00
2024-05-04T20:45:00+00:00,SHORT,2.25,63967.75,64012.03,63873.3,64158.19,63976.61,64158.19,63568.04,0.284,win,2.25,2024-05-04T21:34:00
2024-05-10T18:45:00+00:00,LONG,2.25,60496.01,60531.0,60255.0,61063.87,60524.0,60255.0,61129.26,0.444,win,2.2500000000000067,2024-05-11T15:12:00
2024-05-11T15:15:00+00:00,LONG,2.25,60873.91,61050.0,60487.09,60904.42,61014.78,60487.09,62202.09,0.865,win,2.2500000000000036,2024-05-13T07:53:00
2024-05-13T21:20:00+00:00,SHORT,2.25,63006.53,63031.25,63002.0,63450.0,63011.47,63450.0,62024.79,0.696,win,2.2500000000000084,2024-05-14T06:12:00
2024-05-19T04:15:00+00:00,SHORT,2.25,67089.79,67150.0,67125.03,67400.01,67101.83,67400.01,66430.93,0.444,loss,-1.0,2024-05-19T10:32:00
2024-05-26T08:45:00+00:00,SHORT,2.25,69191.98,69275.61,69156.01,69256.09,69208.71,69256.09,69102.09,0.068,no_entry,0.0,2024-05-26T09:01:00
2024-06-03T02:45:00+00:00,SHORT,2.25,68510.0,68612.9,68349.73,69044.1,68530.58,69044.1,67375.16,0.749,loss,-1.0,2024-06-03T06:29:00
2024-06-09T01:30:00+00:00,LONG,2.25,69272.0,69285.01,69168.02,69365.94,69282.41,69168.02,69539.78,0.165,loss,-1.0,2024-06-09T02:37:00
2024-06-11T18:20:00+00:00,LONG,2.25,66805.98,66936.87,66762.58,66961.99,66910.69,66762.58,67243.94,0.221,no_entry,0.0,2024-06-12T01:26:00
2024-07-16T08:30:00+00:00,SHORT,2.25,62726.0,62866.98,62840.12,63243.71,62754.2,63243.71,61652.79,0.78,loss,-1.0,2024-07-16T09:43:00
2024-07-22T05:45:00+00:00,SHORT,2.25,67700.0,67703.0,67164.0,67713.0,67700.6,67713.0,67672.7,0.018,no_entry,0.0,2024-07-22T06:11:00
2024-08-04T17:00:00+00:00,SHORT,2.25,58750.0,58826.65,58800.0,58964.89,58765.33,58964.89,58316.32,0.34,no_entry,0.0,2024-08-04T18:50:00
2024-08-13T18:00:00+00:00,SHORT,2.25,61214.95,61266.76,61257.0,61858.0,61225.31,61858.0,59801.76,1.033,win,2.2499999999999973,2024-08-14T13:52:00
2024-08-21T20:30:00+00:00,SHORT,2.25,61308.12,61359.24,61157.6,61578.1,61318.34,61578.1,60733.89,0.424,win,2.25,2024-08-22T01:03:00
2024-08-23T07:30:00+00:00,SHORT,2.25,61095.96,61106.82,60887.99,61400.0,61098.13,61400.0,60418.93,0.494,loss,-1.0,2024-08-23T14:01:00
2024-08-28T19:00:00+00:00,LONG,2.25,59076.68,59218.0,57860.0,59195.26,59189.74,57860.0,62181.64,2.247,loss,-1.0,2024-08-30T16:27:00
2024-08-30T18:20:00+00:00,LONG,2.25,58811.04,58879.0,58685.0,59013.01,58865.41,58685.0,59271.33,0.306,win,2.24999999999999,2024-08-30T18:38:00
2024-09-01T15:45:00+00:00,LONG,2.25,57990.0,58064.0,57840.0,58205.0,58049.2,57840.0,58519.9,0.36,win,2.2500000000000173,2024-09-01T18:27:00
2024-09-03T20:15:00+00:00,LONG,2.25,58102.05,58133.09,58104.0,58393.94,58126.88,58104.0,58178.37,0.039,no_entry,0.0,2024-09-03T20:41:00
2024-09-05T18:00:00+00:00,LONG,2.25,56418.35,56510.55,56318.0,56698.01,56492.11,56318.0,56883.86,0.308,loss,-1.0,2024-09-05T19:15:00
2024-09-16T14:30:00+00:00,SHORT,2.25,58008.0,58166.66,58058.6,58350.0,58039.73,58350.0,57341.63,0.535,loss,-1.0,2024-09-16T23:46:00
2024-09-24T21:30:00+00:00,SHORT,2.25,64134.0,64211.01,63940.47,64745.88,64149.4,64745.88,62807.33,0.93,loss,-1.0,2024-09-25T01:39:00
2024-09-24T23:30:00+00:00,SHORT,2.25,64339.99,64406.15,64383.73,65000.0,64353.22,65000.0,62897.97,1.005,win,2.2499999999999973,2024-09-26T00:48:00
2024-09-26T00:15:00+00:00,LONG,2.25,63180.0,63188.08,62999.9,63194.89,63186.46,62999.9,63606.23,0.295,loss,-1.0,2024-09-26T00:48:00
2024-10-01T00:45:00+00:00,LONG,2.25,63374.0,63408.0,63056.0,63696.0,63401.2,63056.0,64177.9,0.544,loss,-1.0,2024-10-01T13:35:00
2024-10-03T17:15:00+00:00,LONG,2.25,60248.0,60359.9,60044.0,60382.06,60337.52,60044.0,60997.94,0.486,no_entry,0.0,2024-10-09T20:55:00
2024-10-12T23:30:00+00:00,SHORT,2.25,63232.24,63269.96,63064.06,63260.0,63239.78,63260.0,63194.3,0.032,no_entry,0.0,2024-10-13T00:00:00
2024-10-18T03:45:00+00:00,SHORT,2.25,67770.0,67863.0,67709.99,67908.48,67788.6,67908.48,67518.87,0.177,loss,-1.0,2024-10-18T05:50:00
2024-10-23T01:20:00+00:00,LONG,2.25,67228.82,67242.37,66920.0,67282.27,67239.66,66920.0,67958.9,0.475,loss,-1.0,2024-10-23T03:27:00
2024-10-30T21:20:00+00:00,SHORT,2.25,72363.64,72436.12,72227.99,72604.97,72378.14,72604.97,71867.76,0.313,loss,-1.0,2024-10-30T22:19:00
2024-11-01T01:20:00+00:00,SHORT,2.25,70043.34,70173.72,69961.64,70145.5,70069.42,70145.5,69898.23,0.109,loss,-1.0,2024-11-01T01:20:00
2024-11-02T18:45:00+00:00,LONG,2.25,69342.63,69412.0,69000.14,69366.0,69398.13,69000.14,70293.59,0.573,loss,-1.0,2024-11-03T02:00:00
2024-11-16T20:20:00+00:00,SHORT,2.25,90955.26,91008.0,90756.0,91074.22,90965.81,91074.22,90721.88,0.119,win,2.25,2024-11-16T20:24:00
2024-11-18T01:20:00+00:00,LONG,2.25,90096.26,90572.65,90076.29,90310.92,90477.37,90076.29,91379.81,0.443,win,2.25,2024-11-18T06:43:00
2024-11-18T19:45:00+00:00,LONG,2.25,90160.0,90190.47,89376.9,90275.13,90184.38,89376.9,92001.2,0.895,not_filled,0.0,
2024-12-04T21:45:00+00:00,SHORT,2.25,97892.0,98100.0,98002.01,98619.99,97933.6,98619.99,96389.22,0.701,loss,-1.0,2024-12-04T23:09:00
2024-12-09T07:45:00+00:00,LONG,2.25,98857.45,99366.22,98432.18,99195.89,99264.47,98432.18,101137.11,0.838,loss,-1.0,2024-12-09T09:37:00
2024-12-10T04:45:00+00:00,LONG,2.25,96557.15,96672.01,94150.05,97070.33,96649.04,94150.05,102271.76,2.586,win,2.2500000000000013,2024-12-12T16:02:00
2024-12-10T18:30:00+00:00,LONG,2.25,94816.0,94900.01,94587.83,95742.8,94883.21,94587.83,95547.81,0.311,no_entry,0.0,2024-12-20T09:48:00
2024-12-14T02:15:00+00:00,SHORT,2.25,101863.87,101979.85,101702.04,102540.0,101887.07,102540.0,100417.96,0.641,loss,-1.0,2024-12-15T04:21:00
2024-12-15T13:15:00+00:00,SHORT,2.25,102800.01,102850.0,101733.83,102850.0,102810.01,102850.0,102720.03,0.039,no_entry,0.0,2024-12-15T13:49:00
2024-12-17T18:30:00+00:00,SHORT,2.25,107367.15,107384.0,106808.31,108353.0,107370.52,108353.0,105159.94,0.915,not_filled,0.0,
2025-01-09T15:15:00+00:00,LONG,2.25,92900.0,92954.53,92750.0,93221.59,92943.62,92750.0,93379.28,0.208,no_entry,0.0,2025-01-09T17:49:00
2025-01-09T22:45:00+00:00,LONG,2.25,92185.92,92363.63,91530.45,92680.52,92328.09,91530.45,94122.77,0.864,win,2.2499999999999907,2025-01-10T05:36:00
2025-01-13T03:20:00+00:00,LONG,2.25,94224.35,94238.97,93800.0,94352.7,94236.05,93800.0,95217.15,0.463,loss,-1.0,2025-01-13T06:46:00
2025-01-30T07:15:00+00:00,SHORT,2.25,105071.8,105164.76,104945.12,105260.36,105090.39,105260.36,104707.96,0.162,loss,-1.0,2025-01-30T08:00:00
2025-01-30T20:45:00+00:00,SHORT,2.25,105280.09,105642.06,105563.99,106013.01,105352.48,106013.01,103866.3,0.627,win,2.2500000000000053,2025-01-31T18:31:00
2025-02-03T01:45:00+00:00,SHORT,2.25,94164.75,95054.16,94916.08,95168.6,94342.63,95168.6,92484.2,0.875,no_entry,0.0,2025-02-03T02:16:00
2025-02-10T19:45:00+00:00,SHORT,2.25,97422.98,97528.3,97358.59,98345.0,97444.04,98345.0,95416.89,0.925,loss,-1.0,2025-02-11T05:55:00
2025-02-12T01:45:00+00:00,LONG,2.25,95962.27,96036.0,94876.88,96165.29,96021.25,94876.88,98596.1,1.192,loss,-1.0,2025-02-12T13:32:00
2025-02-13T17:20:00+00:00,LONG,2.25,95621.6,95694.01,95649.85,96070.23,95679.53,95649.85,95746.3,0.031,loss,-1.0,2025-02-13T17:20:00
2025-02-18T22:20:00+00:00,LONG,2.25,95077.5,95215.27,95050.0,95456.92,95187.72,95050.0,95497.58,0.145,win,2.250000000000026,2025-02-18T22:31:00
2025-02-21T17:20:00+00:00,SHORT,2.25,97911.99,98125.0,97428.37,98062.15,97954.59,98062.15,97712.59,0.11,loss,-1.0,2025-02-21T17:25:00
2025-03-10T07:00:00+00:00,LONG,2.25,82242.56,82254.84,82223.0,82496.01,82252.38,82223.0,82318.5,0.036,no_entry,0.0,2025-03-10T07:16:00
2025-03-18T07:15:00+00:00,LONG,2.25,82516.02,82789.84,82456.0,83023.37,82735.08,82456.0,83363.0,0.337,no_entry,0.0,2025-03-18T10:15:00
2025-04-02T15:15:00+00:00,LONG,2.25,86000.0,86190.0,85800.0,86761.04,86152.0,85800.0,86944.0,0.409,no_entry,0.0,2025-04-02T20:11:00
2025-04-05T14:20:00+00:00,LONG,2.25,82755.29,82780.0,81849.05,83335.99,82775.06,81849.05,84858.58,1.119,loss,-1.0,2025-04-06T17:11:00
2025-04-19T16:30:00+00:00,SHORT,2.25,85132.58,85173.91,85021.89,85225.05,85140.85,85225.05,84951.39,0.099,no_entry,0.0,2025-04-19T17:37:00
2025-04-21T09:20:00+00:00,SHORT,2.25,87428.65,87550.0,87293.08,87640.0,87452.92,87640.0,87031.99,0.214,win,2.2500000000000195,2025-04-21T11:16:00
