signal_time,direction,entry_pct,fvg_b,fvg_t,ob_b,ob_t,entry,sl,tp,outcome,R,fill_time
2020-02-17T14:45:00+00:00,LONG,0.6,9520.19,9530.0,9452.67,9609.94,9526.08,9452.67,9599.48,no_entry,0.0,2020-02-19T21:48:00
2020-02-17T14:45:00+00:00,LONG,0.7,9520.19,9530.0,9452.67,9609.94,9527.06,9452.67,9601.44,no_entry,0.0,2020-02-19T21:48:00
2020-02-17T14:45:00+00:00,LONG,0.8,9520.19,9530.0,9452.67,9609.94,9528.04,9452.67,9603.41,no_entry,0.0,2020-02-19T21:48:00
2020-02-17T14:45:00+00:00,LONG,0.9,9520.19,9530.0,9452.67,9609.94,9529.02,9452.67,9605.37,no_entry,0.0,2020-02-19T21:47:00
2020-03-05T12:45:00+00:00,SHORT,0.1,9096.05,9101.55,9086.36,9136.63,9101.0,9136.63,9065.37,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.2,9096.05,9101.55,9086.36,9136.63,9100.45,9136.63,9064.27,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.3,9096.05,9101.55,9086.36,9136.63,9099.9,9136.63,9063.17,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.4,9096.05,9101.55,9086.36,9136.63,9099.35,9136.63,9062.07,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.5,9096.05,9101.55,9086.36,9136.63,9098.8,9136.63,9060.97,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.6,9096.05,9101.55,9086.36,9136.63,9098.25,9136.63,9059.87,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.7,9096.05,9101.55,9086.36,9136.63,9097.7,9136.63,9058.77,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.8,9096.05,9101.55,9086.36,9136.63,9097.15,9136.63,9057.67,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.9,9096.05,9101.55,9086.36,9136.63,9096.6,9136.63,9056.57,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.1,9096.05,9101.55,9086.36,9136.63,9101.0,9136.63,9065.37,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.2,9096.05,9101.55,9086.36,9136.63,9100.45,9136.63,9064.27,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.3,9096.05,9101.55,9086.36,9136.63,9099.9,9136.63,9063.17,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.4,9096.05,9101.55,9086.36,9136.63,9099.35,9136.63,9062.07,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.5,9096.05,9101.55,9086.36,9136.63,9098.8,9136.63,9060.97,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.6,9096.05,9101.55,9086.36,9136.63,9098.25,9136.63,9059.87,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.7,9096.05,9101.55,9086.36,9136.63,9097.7,9136.63,9058.77,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.8,9096.05,9101.55,9086.36,9136.63,9097.15,9136.63,9057.67,no_entry,0.0,2020-03-05T16:13:00
2020-03-05T12:45:00+00:00,SHORT,0.9,9096.05,9101.55,9086.36,9136.63,9096.6,9136.63,9056.57,no_entry,0.0,2020-03-05T16:13:00
2020-04-23T16:45:00+00:00,SHORT,0.1,7530.0,7531.0,7528.78,7600.0,7530.9,7600.0,7461.8,loss,-1.0,2020-04-23T21:53:00
2020-04-23T16:45:00+00:00,SHORT,0.2,7530.0,7531.0,7528.78,7600.0,7530.8,7600.0,7461.6,loss,-1.0,2020-04-23T21:53:00
2020-04-23T16:45:00+00:00,SHORT,0.3,7530.0,7531.0,7528.78,7600.0,7530.7,7600.0,7461.4,loss,-1.0,2020-04-23T21:53:00
2020-04-23T16:45:00+00:00,SHORT,0.4,7530.0,7531.0,7528.78,7600.0,7530.6,7600.0,7461.2,loss,-1.0,2020-04-23T21:53:00
2020-04-23T16:45:00+00:00,SHORT,0.5,7530.0,7531.0,7528.78,7600.0,7530.5,7600.0,7461.0,loss,-1.0,2020-04-23T21:53:00
2020-04-23T16:45:00+00:00,SHORT,0.6,7530.0,7531.0,7528.78,7600.0,7530.4,7600.0,7460.8,loss,-1.0,2020-04-23T21:53:00
2020-04-23T16:45:00+00:00,SHORT,0.7,7530.0,7531.0,7528.78,7600.0,7530.3,7600.0,7460.6,loss,-1.0,2020-04-23T21:53:00
2020-04-23T16:45:00+00:00,SHORT,0.8,7530.0,7531.0,7528.78,7600.0,7530.2,7600.0,7460.4,loss,-1.0,2020-04-23T21:53:00
2020-04-23T16:45:00+00:00,SHORT,0.9,7530.0,7531.0,7528.78,7600.0,7530.1,7600.0,7460.2,loss,-1.0,2020-04-23T21:53:00
2020-03-19T23:15:00+00:00,SHORT,0.1,6215.43,6240.0,6237.7,6400.0,6237.54,6400.0,6075.09,win,1.0,2020-03-20T01:30:00
2020-03-19T23:15:00+00:00,SHORT,0.2,6215.43,6240.0,6237.7,6400.0,6235.09,6400.0,6070.17,win,1.0,2020-03-20T01:30:00
2020-03-19T23:15:00+00:00,SHORT,0.3,6215.43,6240.0,6237.7,6400.0,6232.63,6400.0,6065.26,win,1.0,2020-03-20T01:30:00
2020-03-19T23:15:00+00:00,SHORT,0.4,6215.43,6240.0,6237.7,6400.0,6230.17,6400.0,6060.34,win,1.0,2020-03-20T01:30:00
2020-03-19T23:15:00+00:00,SHORT,0.5,6215.43,6240.0,6237.7,6400.0,6227.72,6400.0,6055.43,loss,-1.0,2020-03-20T08:09:00
2020-03-19T23:15:00+00:00,SHORT,0.6,6215.43,6240.0,6237.7,6400.0,6225.26,6400.0,6050.52,loss,-1.0,2020-03-20T08:09:00
2020-03-19T23:15:00+00:00,SHORT,0.7,6215.43,6240.0,6237.7,6400.0,6222.8,6400.0,6045.6,loss,-1.0,2020-03-20T08:09:00
2020-03-19T23:15:00+00:00,SHORT,0.8,6215.43,6240.0,6237.7,6400.0,6220.34,6400.0,6040.69,loss,-1.0,2020-03-20T08:09:00
2020-03-19T23:15:00+00:00,SHORT,0.9,6215.43,6240.0,6237.7,6400.0,6217.89,6400.0,6035.77,loss,-1.0,2020-03-20T08:09:00
2020-03-19T23:15:00+00:00,SHORT,0.1,6215.43,6240.0,6237.7,6400.0,6237.54,6400.0,6075.09,win,1.0,2020-03-20T01:30:00
2020-03-19T23:15:00+00:00,SHORT,0.2,6215.43,6240.0,6237.7,6400.0,6235.09,6400.0,6070.17,win,1.0,2020-03-20T01:30:00
2020-03-19T23:15:00+00:00,SHORT,0.3,6215.43,6240.0,6237.7,6400.0,6232.63,6400.0,6065.26,win,1.0,2020-03-20T01:30:00
2020-03-19T23:15:00+00:00,SHORT,0.4,6215.43,6240.0,6237.7,6400.0,6230.17,6400.0,6060.34,win,1.0,2020-03-20T01:30:00
2020-03-19T23:15:00+00:00,SHORT,0.5,6215.43,6240.0,6237.7,6400.0,6227.72,6400.0,6055.43,loss,-1.0,2020-03-20T08:09:00
2020-03-19T23:15:00+00:00,SHORT,0.6,6215.43,6240.0,6237.7,6400.0,6225.26,6400.0,6050.52,loss,-1.0,2020-03-20T08:09:00
2020-03-19T23:15:00+00:00,SHORT,0.7,6215.43,6240.0,6237.7,6400.0,6222.8,6400.0,6045.6,loss,-1.0,2020-03-20T08:09:00
