symbol,tf,year,regime,fr,cl
ETHUSDT,1h,2025,-1,1.0,2
ETHUSDT,1h,2025,-1,-1.0,13
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,-1.0,7
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,-1.0,9
ETHUSDT,1h,2025,-1,-1.0,8
ETHUSDT,1h,2025,-1,-1.0,7
ETHUSDT,1h,2025,-1,-1.0,11
ETHUSDT,1h,2025,1,1.0,1
ETHUSDT,1h,2025,1,0.0,11
ETHUSDT,1h,2025,1,1.0,1
ETHUSDT,1h,2025,1,-1.0,5
ETHUSDT,1h,2025,1,-1.0,15
ETHUSDT,1h,2025,1,1.0,0
ETHUSDT,1h,2025,1,1.0,14
ETHUSDT,1h,2025,1,-1.0,6
ETHUSDT,1h,2025,-1,1.0,12
ETHUSDT,1h,2025,-1,-1.0,9
ETHUSDT,1h,2025,-1,0.0,0
ETHUSDT,1h,2025,-1,-1.0,14
ETHUSDT,1h,2025,-1,-1.0,7
ETHUSDT,1h,2025,-1,-1.0,12
ETHUSDT,1h,2025,1,-1.0,7
ETHUSDT,1h,2025,1,-1.0,3
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,1.0,14
ETHUSDT,1h,2025,-1,0.0,2
ETHUSDT,1h,2025,-1,1.0,4
ETHUSDT,1h,2025,-1,-1.0,14
ETHUSDT,1h,2025,1,-1.0,15
ETHUSDT,1h,2025,1,-1.0,10
ETHUSDT,1h,2025,1,1.0,13
ETHUSDT,1h,2025,1,-1.0,2
ETHUSDT,1h,2025,1,-1.0,3
ETHUSDT,1h,2025,1,1.0,8
ETHUSDT,1h,2025,1,1.0,10
ETHUSDT,1h,2025,1,1.0,1
ETHUSDT,1h,2025,1,1.0,1
ETHUSDT,1h,2025,1,1.0,2
ETHUSDT,1h,2025,1,-1.0,13
ETHUSDT,1h,2025,1,-1.0,6
ETHUSDT,1h,2025,1,-1.0,12
ETHUSDT,1h,2025,1,1.0,0
ETHUSDT,1h,2025,1,-1.0,6
ETHUSDT,1h,2025,1,1.0,12
ETHUSDT,1h,2025,1,1.0,6
ETHUSDT,1h,2025,1,-1.0,2
ETHUSDT,1h,2025,1,1.0,4
ETHUSDT,1h,2025,1,-1.0,0
ETHUSDT,1h,2025,1,-1.0,14
ETHUSDT,1h,2025,1,-1.0,2
ETHUSDT,1h,2025,1,1.0,15
ETHUSDT,1h,2025,1,-1.0,8
ETHUSDT,1h,2025,-1,1.0,7
ETHUSDT,1h,2025,-1,0.0,15
ETHUSDT,1h,2025,-1,0.0,8
ETHUSDT,1h,2025,-1,1.0,15
ETHUSDT,1h,2025,-1,1.0,5
ETHUSDT,1h,2025,-1,1.0,2
ETHUSDT,1h,2025,-1,-1.0,4
ETHUSDT,1h,2025,-1,-1.0,10
ETHUSDT,1h,2025,-1,1.0,12
ETHUSDT,1h,2025,-1,-1.0,5
ETHUSDT,1h,2025,-1,-1.0,4
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,-1.0,7
ETHUSDT,1h,2025,-1,-1.0,15
ETHUSDT,1h,2025,-1,1.0,15
ETHUSDT,1h,2025,-1,0.0,5
ETHUSDT,1h,2025,-1,-1.0,13
ETHUSDT,1h,2025,-1,1.0,13
ETHUSDT,1h,2025,-1,1.0,10
ETHUSDT,1h,2025,-1,-1.0,2
ETHUSDT,1h,2025,-1,-1.0,2
ETHUSDT,1h,2025,-1,-1.0,12
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,-1.0,6
ETHUSDT,1h,2025,-1,-1.0,8
ETHUSDT,1h,2025,-1,1.0,15
ETHUSDT,1h,2025,-1,-1.0,6
ETHUSDT,1h,2025,-1,1.0,13
ETHUSDT,1h,2025,-1,1.0,6
ETHUSDT,1h,2025,-1,0.0,4
ETHUSDT,1h,2025,1,1.0,7
ETHUSDT,1h,2025,1,-1.0,2
ETHUSDT,1h,2025,1,1.0,10
ETHUSDT,1h,2025,1,1.0,1
ETHUSDT,1h,2025,1,1.0,1
ETHUSDT,1h,2025,1,-1.0,9
ETHUSDT,1h,2025,1,1.0,8
ETHUSDT,1h,2025,1,-1.0,15
ETHUSDT,1h,2025,-1,1.0,8
ETHUSDT,1h,2025,-1,-1.0,12
ETHUSDT,1h,2025,-1,-1.0,8
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,1.0,6
ETHUSDT,1h,2025,-1,0.0,4
ETHUSDT,1h,2025,-1,1.0,10
ETHUSDT,1h,2025,-1,1.0,13
ETHUSDT,1h,2025,-1,1.0,9
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,-1.0,14
ETHUSDT,1h,2025,-1,1.0,15
ETHUSDT,1h,2025,-1,1.0,15
ETHUSDT,1h,2025,-1,1.0,14
ETHUSDT,1h,2025,-1,-1.0,2
ETHUSDT,1h,2025,-1,-1.0,4
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,-1.0,7
ETHUSDT,1h,2025,-1,-1.0,10
ETHUSDT,1h,2025,-1,-1.0,13
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,1.0,7
ETHUSDT,1h,2025,-1,1.0,2
ETHUSDT,1h,2025,-1,-1.0,13
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,-1.0,7
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,1.0,5
ETHUSDT,1h,2025,-1,1.0,3
ETHUSDT,1h,2025,-1,-1.0,5
ETHUSDT,1h,2025,-1,-1.0,15
ETHUSDT,1h,2025,-1,-1.0,14
ETHUSDT,1h,2025,-1,0.0,8
ETHUSDT,1h,2025,-1,1.0,4
ETHUSDT,1h,2025,-1,-1.0,4
ETHUSDT,1h,2025,-1,-1.0,10
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,-1.0,6
ETHUSDT,1h,2025,-1,1.0,15
ETHUSDT,1h,2025,-1,1.0,14
ETHUSDT,1h,2025,-1,-1.0,2
ETHUSDT,1h,2025,-1,-1.0,12
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,-1.0,7
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,1.0,14
ETHUSDT,1h,2025,-1,0.0,5
ETHUSDT,1h,2025,-1,1.0,4
ETHUSDT,1h,2025,-1,1.0,5
ETHUSDT,1h,2025,-1,1.0,1
ETHUSDT,1h,2025,-1,-1.0,4
ETHUSDT,1h,2025,-1,1.0,9
ETHUSDT,1h,2025,-1,-1.0,2
ETHUSDT,1h,2025,-1,-1.0,13
ETHUSDT,1h,2025,-1,-1.0,5
ETHUSDT,1h,2025,-1,1.0,3
ETHUSDT,1h,2025,-1,0.0,10
ETHUSDT,1h,2025,-1,-1.0,13
ETHUSDT,1h,2025,-1,1.0,11
ETHUSDT,1h,2025,-1,-1.0,10
ETHUSDT,1h,2025,-1,-1.0,13
ETHUSDT,1h,2025,-1,-1.0,15
ETHUSDT,1h,2025,-1,1.0,8
ETHUSDT,1h,2025,-1,1.0,10
ETHUSDT,1h,2025,-1,-1.0,1
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,1.0,7
ETHUSDT,1h,2025,-1,1.0,2
ETHUSDT,1h,2025,-1,1.0,4
ETHUSDT,1h,2025,-1,-1.0,2
ETHUSDT,1h,2025,-1,-1.0,13
ETHUSDT,1h,2025,-1,-1.0,15
ETHUSDT,1h,2025,-1,-1.0,9
ETHUSDT,1h,2025,-1,0.0,0
ETHUSDT,1h,2025,-1,1.0,14
ETHUSDT,1h,2025,-1,-1.0,1
ETHUSDT,1h,2025,-1,-1.0,9
ETHUSDT,1h,2025,-1,1.0,6
ETHUSDT,1h,2025,-1,-1.0,2
ETHUSDT,1h,2025,-1,1.0,4
ETHUSDT,1h,2025,-1,1.0,14
ETHUSDT,1h,2025,-1,1.0,6
ETHUSDT,1h,2025,-1,1.0,4
ETHUSDT,1h,2025,-1,-1.0,2
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,-1.0,14
ETHUSDT,1h,2025,-1,-1.0,1
ETHUSDT,1h,2025,-1,0.0,0
ETHUSDT,1h,2025,-1,-1.0,14
ETHUSDT,1h,2025,-1,-1.0,13
ETHUSDT,1h,2025,-1,-1.0,7
ETHUSDT,1h,2025,-1,-1.0,8
ETHUSDT,1h,2025,-1,-1.0,6
ETHUSDT,1h,2025,-1,-1.0,0
ETHUSDT,1h,2025,-1,-1.0,14
ETHUSDT,1h,2025,-1,-1.0,7
ETHUSDT,1h,2025,-1,1.0,3
ETHUSDT,1h,2025,-1,1.0,15
ETHUSDT,1h,2025,-1,1.0,14
ETHUSDT,1h,2025,-1,1.0,3
ETHUSDT,1h,2025,-1,1.0,5
ETHUSDT,1h,2025,-1,0.0,13
ETHUSDT,1h,2025,1,1.0,13
ETHUSDT,1h,2025,1,-1.0,12
ETHUSDT,1h,2025,1,-1.0,10
ETHUSDT,1h,2025,1,1.0,13
ETHUSDT,1h,2025,1,-1.0,1
ETHUSDT,1h,2025,1,-1.0,3
ETHUSDT,1h,2025,1,-1.0,8
ETHUSDT,1h,2025,1,-1.0,14
ETHUSDT,1h,2025,-1,-1.0,3
ETHUSDT,1h,2025,-1,-1.0,5
ETHUSDT,1h,2025,-1,1.0,3
ETHUSDT,1h,2025,-1,-1.0,5
ETHUSDT,1h,2025,-1,-1.0,6
ETHUSDT,1h,2025,-1,0.0,12
ETHUSDT,1h,2025,-1,1.0,7
ETHUSDT,1h,2025,-1,1.0,11
ETHUSDT,1h,2025,-1,1.0,1
ETHUSDT,1h,2025,-1,1.0,7
ETHUSDT,1h,2025,-1,-1.0,1
ETHUSDT,1h,2025,-1,1.0,0
ETHUSDT,1h,2025,-1,1.0,10
ETHUSDT,1h,2025,-1,1.0,13
ETHUSDT,1h,2025,1,1.0,5
ETHUSDT,1h,2025,1,1.0,3
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,1.0,2
ETHUSDT,1h,2026,-1,-1.0,2
ETHUSDT,1h,2026,-1,-1.0,2
ETHUSDT,1h,2026,-1,1.0,4
ETHUSDT,1h,2026,-1,1.0,5
ETHUSDT,1h,2026,1,-1.0,1
ETHUSDT,1h,2026,1,1.0,11
ETHUSDT,1h,2026,1,-1.0,1
ETHUSDT,1h,2026,1,1.0,10
ETHUSDT,1h,2026,1,1.0,13
ETHUSDT,1h,2026,1,-1.0,1
ETHUSDT,1h,2026,1,-1.0,3
ETHUSDT,1h,2026,1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,14
ETHUSDT,1h,2026,-1,-1.0,14
ETHUSDT,1h,2026,-1,-1.0,9
ETHUSDT,1h,2026,-1,0.0,9
ETHUSDT,1h,2026,-1,-1.0,11
ETHUSDT,1h,2026,-1,1.0,3
ETHUSDT,1h,2026,1,1.0,6
ETHUSDT,1h,2026,1,1.0,1
ETHUSDT,1h,2026,1,-1.0,9
ETHUSDT,1h,2026,1,1.0,8
ETHUSDT,1h,2026,1,1.0,6
ETHUSDT,1h,2026,1,1.0,2
ETHUSDT,1h,2026,1,1.0,1
ETHUSDT,1h,2026,1,-1.0,6
ETHUSDT,1h,2026,1,-1.0,12
ETHUSDT,1h,2026,1,-1.0,3
ETHUSDT,1h,2026,1,-1.0,14
ETHUSDT,1h,2026,1,1.0,0
ETHUSDT,1h,2026,1,1.0,7
ETHUSDT,1h,2026,1,1.0,1
ETHUSDT,1h,2026,1,1.0,11
ETHUSDT,1h,2026,1,-1.0,2
ETHUSDT,1h,2026,1,-1.0,0
ETHUSDT,1h,2026,1,-1.0,7
ETHUSDT,1h,2026,-1,-1.0,15
ETHUSDT,1h,2026,-1,1.0,0
ETHUSDT,1h,2026,1,-1.0,14
ETHUSDT,1h,2026,1,-1.0,10
ETHUSDT,1h,2026,1,-1.0,13
ETHUSDT,1h,2026,1,-1.0,0
ETHUSDT,1h,2026,1,-1.0,9
ETHUSDT,1h,2026,1,0.0,5
ETHUSDT,1h,2026,1,-1.0,4
ETHUSDT,1h,2026,1,-1.0,4
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,1.0,15
ETHUSDT,1h,2026,1,1.0,5
ETHUSDT,1h,2026,1,1.0,13
ETHUSDT,1h,2026,1,1.0,3
ETHUSDT,1h,2026,1,0.0,10
ETHUSDT,1h,2026,1,-1.0,13
ETHUSDT,1h,2026,1,-1.0,7
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,14
ETHUSDT,1h,2026,-1,-1.0,14
ETHUSDT,1h,2026,-1,-1.0,15
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,14
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,1.0,8
ETHUSDT,1h,2026,-1,-1.0,1
ETHUSDT,1h,2026,-1,-1.0,12
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,7
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,14
ETHUSDT,1h,2026,-1,-1.0,15
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,-1.0,2
ETHUSDT,1h,2026,-1,1.0,4
ETHUSDT,1h,2026,-1,1.0,5
ETHUSDT,1h,2026,-1,1.0,13
ETHUSDT,1h,2026,-1,1.0,13
ETHUSDT,1h,2026,-1,1.0,15
ETHUSDT,1h,2026,-1,-1.0,5
ETHUSDT,1h,2026,-1,-1.0,12
ETHUSDT,1h,2026,-1,-1.0,14
ETHUSDT,1h,2026,-1,1.0,15
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,-1.0,2
ETHUSDT,1h,2026,-1,1.0,12
ETHUSDT,1h,2026,-1,1.0,7
ETHUSDT,1h,2026,-1,1.0,2
ETHUSDT,1h,2026,-1,1.0,4
ETHUSDT,1h,2026,-1,-1.0,13
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,1.0,0
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,-1.0,13
ETHUSDT,1h,2026,-1,1.0,3
ETHUSDT,1h,2026,-1,1.0,5
ETHUSDT,1h,2026,-1,-1.0,2
ETHUSDT,1h,2026,-1,1.0,15
ETHUSDT,1h,2026,-1,-1.0,5
ETHUSDT,1h,2026,-1,1.0,11
ETHUSDT,1h,2026,-1,-1.0,1
ETHUSDT,1h,2026,-1,0.0,10
ETHUSDT,1h,2026,-1,1.0,4
ETHUSDT,1h,2026,-1,-1.0,1
ETHUSDT,1h,2026,-1,-1.0,11
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,7
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,1.0,6
ETHUSDT,1h,2026,-1,1.0,1
ETHUSDT,1h,2026,-1,-1.0,2
ETHUSDT,1h,2026,-1,-1.0,4
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,7
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,1.0,15
ETHUSDT,1h,2026,-1,1.0,5
ETHUSDT,1h,2026,-1,1.0,1
ETHUSDT,1h,2026,-1,1.0,15
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,-1.0,6
ETHUSDT,1h,2026,-1,1.0,12
ETHUSDT,1h,2026,-1,1.0,5
ETHUSDT,1h,2026,-1,1.0,10
ETHUSDT,1h,2026,-1,-1.0,2
ETHUSDT,1h,2026,-1,-1.0,4
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,14
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,1,-1.0,14
ETHUSDT,1h,2026,1,-1.0,15
ETHUSDT,1h,2026,-1,-1.0,8
ETHUSDT,1h,2026,-1,1.0,7
ETHUSDT,1h,2026,-1,1.0,2
ETHUSDT,1h,2026,-1,1.0,13
ETHUSDT,1h,2026,-1,-1.0,2
ETHUSDT,1h,2026,-1,1.0,3
ETHUSDT,1h,2026,1,1.0,8
ETHUSDT,1h,2026,1,-1.0,6
ETHUSDT,1h,2026,1,1.0,12
ETHUSDT,1h,2026,1,1.0,1
ETHUSDT,1h,2026,1,1.0,1
ETHUSDT,1h,2026,1,0.0,3
ETHUSDT,1h,2026,1,1.0,8
ETHUSDT,1h,2026,1,1.0,5
ETHUSDT,1h,2026,1,-1.0,2
ETHUSDT,1h,2026,1,1.0,10
ETHUSDT,1h,2026,1,1.0,2
ETHUSDT,1h,2026,1,-1.0,2
ETHUSDT,1h,2026,1,1.0,3
ETHUSDT,1h,2026,1,-1.0,7
ETHUSDT,1h,2026,1,-1.0,9
ETHUSDT,1h,2026,1,-1.0,0
ETHUSDT,1h,2026,1,-1.0,14
ETHUSDT,1h,2026,1,0.0,8
ETHUSDT,1h,2026,1,-1.0,7
ETHUSDT,1h,2026,1,0.0,11
ETHUSDT,1h,2026,1,-1.0,1
ETHUSDT,1h,2026,1,-1.0,12
ETHUSDT,1h,2026,-1,-1.0,8
ETHUSDT,1h,2026,-1,-1.0,8
ETHUSDT,1h,2026,1,1.0,8
ETHUSDT,1h,2026,1,0.0,1
ETHUSDT,1h,2026,1,-1.0,11
ETHUSDT,1h,2026,1,1.0,12
ETHUSDT,1h,2026,1,-1.0,6
ETHUSDT,1h,2026,1,-1.0,3
ETHUSDT,1h,2026,1,-1.0,15
ETHUSDT,1h,2026,1,-1.0,8
ETHUSDT,1h,2026,-1,0.0,15
ETHUSDT,1h,2026,-1,1.0,8
ETHUSDT,1h,2026,-1,1.0,6
ETHUSDT,1h,2026,-1,-1.0,1
ETHUSDT,1h,2026,1,-1.0,8
ETHUSDT,1h,2026,1,1.0,8
ETHUSDT,1h,2026,-1,-1.0,6
ETHUSDT,1h,2026,-1,1.0,3
ETHUSDT,1h,2026,1,1.0,9
ETHUSDT,1h,2026,1,1.0,6
ETHUSDT,1h,2026,-1,1.0,2
ETHUSDT,1h,2026,-1,-1.0,13
ETHUSDT,1h,2026,-1,1.0,0
ETHUSDT,1h,2026,-1,0.0,14
ETHUSDT,1h,2026,-1,1.0,4
ETHUSDT,1h,2026,-1,1.0,12
ETHUSDT,1h,2026,-1,-1.0,7
ETHUSDT,1h,2026,-1,-1.0,10
ETHUSDT,1h,2026,1,-1.0,12
ETHUSDT,1h,2026,1,1.0,5
ETHUSDT,1h,2026,1,-1.0,1
ETHUSDT,1h,2026,1,1.0,3
ETHUSDT,1h,2026,1,-1.0,8
ETHUSDT,1h,2026,1,1.0,10
ETHUSDT,1h,2026,1,-1.0,1
ETHUSDT,1h,2026,1,1.0,0
ETHUSDT,1h,2026,1,-1.0,8
ETHUSDT,1h,2026,1,1.0,6
ETHUSDT,1h,2026,1,1.0,12
ETHUSDT,1h,2026,1,1.0,2
ETHUSDT,1h,2026,1,1.0,4
ETHUSDT,1h,2026,1,-1.0,2
ETHUSDT,1h,2026,-1,0.0,12
ETHUSDT,1h,2026,-1,-1.0,14
ETHUSDT,1h,2026,1,1.0,12
ETHUSDT,1h,2026,1,1.0,10
ETHUSDT,1h,2026,1,1.0,1
ETHUSDT,1h,2026,1,1.0,15
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,-1.0,6
ETHUSDT,1h,2026,1,-1.0,3
ETHUSDT,1h,2026,1,1.0,11
ETHUSDT,1h,2026,1,1.0,13
ETHUSDT,1h,2026,1,-1.0,1
ETHUSDT,1h,2026,1,-1.0,12
ETHUSDT,1h,2026,1,-1.0,8
ETHUSDT,1h,2026,1,1.0,15
ETHUSDT,1h,2026,1,1.0,15
ETHUSDT,1h,2026,1,1.0,5
ETHUSDT,1h,2026,1,-1.0,2
ETHUSDT,1h,2026,1,-1.0,13
ETHUSDT,1h,2026,1,1.0,12
ETHUSDT,1h,2026,1,1.0,2
ETHUSDT,1h,2026,1,-1.0,13
ETHUSDT,1h,2026,1,1.0,0
ETHUSDT,1h,2026,1,-1.0,8
ETHUSDT,1h,2026,1,0.0,0
ETHUSDT,1h,2026,1,0.0,7
ETHUSDT,1h,2026,1,-1.0,14
ETHUSDT,1h,2026,1,-1.0,0
ETHUSDT,1h,2026,1,1.0,2
ETHUSDT,1h,2026,1,1.0,2
ETHUSDT,1h,2026,1,-1.0,3
ETHUSDT,1h,2026,1,-1.0,8
ETHUSDT,1h,2026,1,-1.0,14
ETHUSDT,1h,2026,1,1.0,5
ETHUSDT,1h,2026,1,-1.0,2
ETHUSDT,1h,2026,1,0.0,12
ETHUSDT,1h,2026,1,1.0,14
ETHUSDT,1h,2026,1,1.0,7
ETHUSDT,1h,2026,1,1.0,6
ETHUSDT,1h,2026,1,1.0,1
ETHUSDT,1h,2026,1,1.0,5
ETHUSDT,1h,2026,1,-1.0,2
ETHUSDT,1h,2026,1,1.0,12
ETHUSDT,1h,2026,1,-1.0,1
ETHUSDT,1h,2026,1,1.0,1
ETHUSDT,1h,2026,1,1.0,4
ETHUSDT,1h,2026,1,1.0,2
ETHUSDT,1h,2026,1,1.0,4
ETHUSDT,1h,2026,1,-1.0,10
ETHUSDT,1h,2026,1,-1.0,12
ETHUSDT,1h,2026,1,-1.0,14
ETHUSDT,1h,2026,1,1.0,0
ETHUSDT,1h,2026,1,-1.0,14
ETHUSDT,1h,2026,1,1.0,2
ETHUSDT,1h,2026,1,-1.0,13
ETHUSDT,1h,2026,1,-1.0,2
ETHUSDT,1h,2026,1,1.0,13
ETHUSDT,1h,2026,1,-1.0,6
ETHUSDT,1h,2026,1,-1.0,12
ETHUSDT,1h,2026,1,-1.0,14
ETHUSDT,1h,2026,1,-1.0,15
ETHUSDT,1h,2026,1,1.0,8
ETHUSDT,1h,2026,1,-1.0,2
ETHUSDT,1h,2026,1,1.0,0
ETHUSDT,1h,2026,1,1.0,7
ETHUSDT,1h,2026,1,-1.0,6
ETHUSDT,1h,2026,1,-1.0,12
ETHUSDT,1h,2026,1,-1.0,0
ETHUSDT,1h,2026,1,1.0,15
ETHUSDT,1h,2026,1,1.0,8
ETHUSDT,1h,2026,1,-1.0,10
ETHUSDT,1h,2026,1,-1.0,13
ETHUSDT,1h,2026,1,1.0,0
ETHUSDT,1h,2026,1,-1.0,11
ETHUSDT,1h,2026,1,-1.0,7
ETHUSDT,1h,2026,1,1.0,8
ETHUSDT,1h,2026,1,-1.0,10
ETHUSDT,1h,2026,1,1.0,13
ETHUSDT,1h,2026,1,1.0,9
ETHUSDT,1h,2026,1,-1.0,5
ETHUSDT,1h,2026,-1,1.0,4
ETHUSDT,1h,2026,-1,-1.0,15
ETHUSDT,1h,2026,-1,1.0,8
ETHUSDT,1h,2026,-1,-1.0,10
ETHUSDT,1h,2026,-1,-1.0,13
ETHUSDT,1h,2026,-1,1.0,0
ETHUSDT,1h,2026,-1,1.0,5
ETHUSDT,1h,2026,-1,-1.0,13
ETHUSDT,1h,2026,-1,-1.0,11
ETHUSDT,1h,2026,-1,1.0,15
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,-1.0,15
ETHUSDT,1h,2026,-1,1.0,0
ETHUSDT,1h,2026,-1,-1.0,7
ETHUSDT,1h,2026,-1,-1.0,4
ETHUSDT,1h,2026,-1,0.0,6
ETHUSDT,1h,2026,-1,1.0,4
ETHUSDT,1h,2026,-1,1.0,6
ETHUSDT,1h,2026,-1,-1.0,4
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,15
ETHUSDT,1h,2026,-1,-1.0,5
ETHUSDT,1h,2026,-1,-1.0,3
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,8
ETHUSDT,1h,2026,-1,-1.0,12
ETHUSDT,1h,2026,-1,1.0,8
ETHUSDT,1h,2026,-1,-1.0,8
ETHUSDT,1h,2026,-1,-1.0,15
ETHUSDT,1h,2026,-1,-1.0,8
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,1.0,14
ETHUSDT,1h,2026,-1,1.0,2
ETHUSDT,1h,2026,-1,1.0,13
ETHUSDT,1h,2026,-1,1.0,1
ETHUSDT,1h,2026,-1,-1.0,7
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,-1.0,0
ETHUSDT,1h,2026,-1,1.0,0
ETHUSDT,4h,2020,1,-1.0,2
ETHUSDT,4h,2020,1,-1.0,4
ETHUSDT,4h,2020,1,-1.0,0
ETHUSDT,4h,2020,1,1.0,7
ETHUSDT,4h,2020,1,1.0,8
ETHUSDT,4h,2020,1,1.0,10
ETHUSDT,4h,2020,1,-1.0,2
ETHUSDT,4h,2020,1,-1.0,13
ETHUSDT,4h,2020,1,-1.0,3
ETHUSDT,4h,2020,1,1.0,7
ETHUSDT,4h,2020,-1,-1.0,8
ETHUSDT,4h,2020,1,1.0,1
ETHUSDT,4h,2020,1,1.0,9
ETHUSDT,4h,2020,-1,-1.0,8
ETHUSDT,4h,2020,1,0.0,0
ETHUSDT,4h,2020,-1,-1.0,7
ETHUSDT,4h,2020,-1,1.0,0
ETHUSDT,4h,2020,1,1.0,14
ETHUSDT,4h,2020,1,1.0,2
ETHUSDT,4h,2020,1,-1.0,12
ETHUSDT,4h,2020,-1,1.0,14
ETHUSDT,4h,2020,-1,0.0,8
ETHUSDT,4h,2020,-1,-1.0,2
ETHUSDT,4h,2020,-1,1.0,3
ETHUSDT,4h,2020,-1,1.0,7
ETHUSDT,4h,2020,-1,1.0,1
ETHUSDT,4h,2020,-1,-1.0,1
ETHUSDT,4h,2020,-1,1.0,8
ETHUSDT,4h,2020,-1,-1.0,6
ETHUSDT,4h,2020,-1,-1.0,12
ETHUSDT,4h,2020,-1,1.0,0
ETHUSDT,4h,2020,-1,-1.0,6
ETHUSDT,4h,2020,1,-1.0,2
ETHUSDT,4h,2020,-1,-1.0,2
ETHUSDT,4h,2020,1,1.0,2
ETHUSDT,4h,2020,1,1.0,1
ETHUSDT,4h,2020,1,1.0,4
ETHUSDT,4h,2020,1,1.0,2
ETHUSDT,4h,2020,1,1.0,1
ETHUSDT,4h,2020,1,-1.0,4
ETHUSDT,4h,2020,1,-1.0,1
ETHUSDT,4h,2020,1,-1.0,11
ETHUSDT,4h,2020,1,-1.0,7
ETHUSDT,4h,2020,1,1.0,0
ETHUSDT,4h,2020,1,-1.0,2
ETHUSDT,4h,2020,1,-1.0,13
ETHUSDT,4h,2020,1,-1.0,9
ETHUSDT,4h,2020,1,-1.0,8
ETHUSDT,4h,2020,1,1.0,0
ETHUSDT,4h,2020,1,-1.0,5
ETHUSDT,4h,2020,1,1.0,12
ETHUSDT,4h,2020,1,1.0,7
ETHUSDT,4h,2020,1,1.0,2
ETHUSDT,4h,2020,1,-1.0,2
ETHUSDT,4h,2020,-1,-1.0,12
ETHUSDT,4h,2020,-1,0.0,8
ETHUSDT,4h,2020,-1,0.0,8
ETHUSDT,4h,2020,-1,1.0,11
ETHUSDT,4h,2020,-1,1.0,1
ETHUSDT,4h,2020,-1,1.0,9
ETHUSDT,4h,2020,-1,1.0,9
ETHUSDT,4h,2020,-1,-1.0,10
ETHUSDT,4h,2020,-1,-1.0,13
