year,dir,net,sym,chain
2025,-1,-1.3710742502666466,BTCUSDT,break
2025,1,-1.4619543544883347,BTCUSDT,break
2025,1,-1.0861550878134172,BTCUSDT,break
2025,-1,-1.2088001276502367,BTCUSDT,break
2025,-1,-1.2727770948778356,BTCUSDT,break
2025,-1,-1.176134407692934,BTCUSDT,break
2025,-1,1.7995416915785187,BTCUSDT,break
2025,-1,1.8547360137806477,BTCUSDT,break
2025,-1,-1.29637595258023,BTCUSDT,break
2025,1,-1.5793870406448312,BTCUSDT,break
2025,-1,1.710765673496641,BTCUSDT,break
2025,1,1.6081882023555214,BTCUSDT,break
2025,1,-1.2568488261448012,BTCUSDT,break
2025,1,-1.6046697575114535,BTCUSDT,break
2025,1,-1.2997886607661036,BTCUSDT,break
2025,-1,-1.3981101594229388,BTCUSDT,break
2025,1,-1.3338041557445453,BTCUSDT,break
2025,-1,-1.2113573235166997,BTCUSDT,break
2025,-1,-1.4131198135902652,BTCUSDT,break
2025,-1,1.7786121478692096,BTCUSDT,break
2025,1,1.8727581679834093,BTCUSDT,break
2025,1,1.7178336772450808,BTCUSDT,break
2025,1,-1.1804193007921897,BTCUSDT,break
2025,-1,-1.2526562818070544,BTCUSDT,break
2025,-1,-1.3782788841891023,BTCUSDT,break
2025,-1,1.8216696406930242,BTCUSDT,break
2025,-1,-1.1687213687384286,BTCUSDT,break
2025,-1,-1.2457760156401232,BTCUSDT,break
2025,-1,1.8248520218329911,BTCUSDT,break
2025,-1,-1.0977928006174458,BTCUSDT,break
2025,-1,-1.1849349175837334,BTCUSDT,break
2025,1,1.6942215823812652,BTCUSDT,break
2025,1,1.6995672294596285,BTCUSDT,break
2025,1,-1.2915331775020638,BTCUSDT,break
2025,1,-1.6260534682247598,BTCUSDT,break
2025,-1,-1.472696147092978,BTCUSDT,break
2025,1,1.7380710956216936,BTCUSDT,break
2025,1,-1.3526132178260513,BTCUSDT,break
2025,1,-1.365881894461648,BTCUSDT,break
2025,1,-1.6115249350265834,BTCUSDT,break
2025,1,-1.3823392905507323,BTCUSDT,break
2025,1,-1.3005207364338365,BTCUSDT,break
2025,1,-1.2915476326900928,BTCUSDT,break
2025,-1,-1.4778274479116948,BTCUSDT,break
2025,1,-1.4659558450231291,BTCUSDT,break
2025,1,1.8369098792418124,BTCUSDT,break
2025,-1,-1.2465917263025919,BTCUSDT,break
2025,-1,-1.2613732973699703,BTCUSDT,break
2025,1,-1.163104079474224,BTCUSDT,break
2025,1,-1.2870472270286077,BTCUSDT,break
2025,-1,1.5260548363702822,BTCUSDT,break
2025,-1,1.9239933931549906,BTCUSDT,break
2025,-1,-1.0687336791064033,BTCUSDT,break
2025,-1,1.8491630453518955,BTCUSDT,break
2025,1,1.8233485258136666,BTCUSDT,break
2025,-1,-1.1625892195213734,BTCUSDT,break
2025,-1,1.7778587175793852,BTCUSDT,break
2025,-1,-1.2307202622210431,BTCUSDT,break
2025,-1,1.8446764594706189,BTCUSDT,break
2025,1,-1.276847347041221,BTCUSDT,break
2025,1,-1.1325812887016007,BTCUSDT,break
2025,1,1.9015972808039858,BTCUSDT,break
2025,1,1.7965719728454244,BTCUSDT,break
2025,1,-1.153838001038311,BTCUSDT,break
2025,-1,1.9013550996036113,BTCUSDT,break
2025,-1,-1.130860828109177,BTCUSDT,break
2025,-1,1.7810795755505795,BTCUSDT,break
2025,-1,-1.159603627799989,BTCUSDT,break
2025,1,-1.172392722043132,BTCUSDT,break
2025,-1,-1.3689763169071962,BTCUSDT,break
2025,-1,-1.208193916936959,BTCUSDT,break
2025,-1,-1.1851165600145313,BTCUSDT,break
2025,-1,1.7244604239649834,BTCUSDT,break
2025,1,-1.3262700726386427,BTCUSDT,break
2025,1,-1.492517644781502,BTCUSDT,break
2026,1,1.8594850399145144,BTCUSDT,break
2026,1,1.7414344257472307,BTCUSDT,break
2026,-1,1.719904282293898,BTCUSDT,break
2026,-1,-1.1578546112030528,BTCUSDT,break
2026,-1,-1.1407183499640086,BTCUSDT,break
2026,1,1.7825060914564081,BTCUSDT,break
2026,-1,-1.0564951556447828,BTCUSDT,break
2026,1,-1.1825402799215352,BTCUSDT,break
2026,1,-1.1434662355633736,BTCUSDT,break
2026,-1,1.8500246030944556,BTCUSDT,break
2026,-1,-1.1383264660670407,BTCUSDT,break
2026,1,-1.0689712832727807,BTCUSDT,break
2026,1,-1.1210610658248754,BTCUSDT,break
2026,1,-1.1343566986776565,BTCUSDT,break
2026,-1,-1.1338020391662404,BTCUSDT,break
2026,1,1.9063833546980753,BTCUSDT,break
2026,1,-1.2373518035957431,BTCUSDT,break
2026,1,-1.2091862559308597,BTCUSDT,break
2026,-1,1.7588916385942805,BTCUSDT,break
2026,-1,-1.117841755521814,BTCUSDT,break
2026,-1,1.8940469891370835,BTCUSDT,break
2026,1,-1.1252768744146788,BTCUSDT,break
2026,1,-1.1547305807243735,BTCUSDT,break
2026,1,-1.2261288027682713,BTCUSDT,break
2026,1,-1.1817939384347544,BTCUSDT,break
2026,1,1.7928961782329331,BTCUSDT,break
2026,1,-1.1891570827128535,BTCUSDT,break
2026,-1,-1.3385214883311334,BTCUSDT,break
2026,-1,1.7838472580037752,BTCUSDT,break
2026,-1,-1.2051417041155321,BTCUSDT,break
2026,1,1.7783751618322394,BTCUSDT,break
2026,1,1.8592774593055688,BTCUSDT,break
2026,1,1.8289346899973289,BTCUSDT,break
2026,-1,-1.387421383959637,BTCUSDT,break
2026,-1,-1.2310821035955983,BTCUSDT,break
2026,1,-1.379956158381007,BTCUSDT,break
2026,-1,-1.1536616983667927,BTCUSDT,break
2026,-1,1.8716472396351025,BTCUSDT,break
2026,-1,1.929267894433285,BTCUSDT,break
2020,-1,-1.1707686631410648,ETHUSDT,break
2020,-1,-1.124020293053768,ETHUSDT,break
2020,1,1.8229784662302893,ETHUSDT,break
2020,1,-1.1018748651140886,ETHUSDT,break
2020,-1,-1.0813521345407504,ETHUSDT,break
2020,-1,-1.1637219338206721,ETHUSDT,break
2020,-1,-1.1871504226954976,ETHUSDT,break
2020,1,-1.149940012920294,ETHUSDT,break
2020,-1,-1.0754575834748161,ETHUSDT,break
2020,1,-1.1897848701696987,ETHUSDT,break
2020,1,-1.071412469963642,ETHUSDT,break
2020,1,-1.228579845968269,ETHUSDT,break
2020,-1,1.7116709910103882,ETHUSDT,break
2020,1,1.9383302786122527,ETHUSDT,break
2020,1,1.8885249355907248,ETHUSDT,break
2020,1,-1.042005437308596,ETHUSDT,break
2020,1,-1.0495503715755685,ETHUSDT,break
2020,1,1.826086835390304,ETHUSDT,break
2020,1,1.9307896894822312,ETHUSDT,break
2020,-1,-1.0570517501423773,ETHUSDT,break
2020,-1,-1.0942396962236896,ETHUSDT,break
2020,-1,-1.117216168531533,ETHUSDT,break
2020,1,1.8526088750159715,ETHUSDT,break
2020,-1,1.9467148114954012,ETHUSDT,break
2020,-1,-1.0395004760588469,ETHUSDT,break
2020,1,-1.0639812398871265,ETHUSDT,break
2020,1,-1.1578064145424167,ETHUSDT,break
2020,1,-1.0892805232558136,ETHUSDT,break
2020,-1,1.8553098655816884,ETHUSDT,break
2020,-1,-1.0921149918821373,ETHUSDT,break
2020,1,-1.1388730748204416,ETHUSDT,break
2020,1,-1.1250417203717529,ETHUSDT,break
2020,1,-1.3115795894079152,ETHUSDT,break
2020,-1,1.8323468289920726,ETHUSDT,break
2020,1,-1.0662180077896288,ETHUSDT,break
2020,-1,-1.203478091850872,ETHUSDT,break
2020,-1,-1.1258432300291785,ETHUSDT,break
2020,1,-1.2263966472510266,ETHUSDT,break
2020,-1,-1.147409614620577,ETHUSDT,break
2020,-1,-1.167274062391184,ETHUSDT,break
2020,-1,-1.0791419371581807,ETHUSDT,break
2020,1,1.8863090494529173,ETHUSDT,break
2020,1,-1.1162263361698066,ETHUSDT,break
2020,1,-1.1427030002834686,ETHUSDT,break
2020,-1,-1.1477301962562358,ETHUSDT,break
2020,1,-1.0821229053560786,ETHUSDT,break
2020,1,1.926117414248021,ETHUSDT,break
2020,1,-1.0381014375706672,ETHUSDT,break
2020,-1,-1.036745060003764,ETHUSDT,break
2020,-1,-1.1039929889500737,ETHUSDT,break
2020,1,1.8852406258938954,ETHUSDT,break
2020,-1,1.925058137298891,ETHUSDT,break
2020,-1,-1.0615185802604867,ETHUSDT,break
2020,1,1.9259485103991008,ETHUSDT,break
2020,1,1.9514217869037318,ETHUSDT,break
2020,1,-1.0472020634377688,ETHUSDT,break
2020,1,1.9199602777842733,ETHUSDT,break
2021,1,1.9603251640197652,ETHUSDT,break
2021,1,1.958837023364486,ETHUSDT,break
2021,1,1.9184705882352944,ETHUSDT,break
2021,1,-1.0521276492815663,ETHUSDT,break
2021,-1,-1.040760416801358,ETHUSDT,break
2021,1,-1.0348877837573969,ETHUSDT,break
2021,1,1.9476069864631413,ETHUSDT,break
2021,-1,1.9451523067468508,ETHUSDT,break
2021,1,-1.03686263569472,ETHUSDT,break
2021,-1,-1.0800449768897549,ETHUSDT,break
2021,1,-1.0453828669677403,ETHUSDT,break
2021,1,-1.0496148912967354,ETHUSDT,break
2021,1,-1.1038377191644138,ETHUSDT,break
2021,-1,-1.0516241188203725,ETHUSDT,break
2021,1,-1.0649261921351887,ETHUSDT,break
2021,1,-1.1013488226979602,ETHUSDT,break
2021,-1,-1.1024871734047237,ETHUSDT,break
2021,1,1.929778743438993,ETHUSDT,break
2021,-1,1.9723219377342203,ETHUSDT,break
2021,-1,1.9624075577852083,ETHUSDT,break
2021,-1,-1.0471994708449848,ETHUSDT,break
2021,1,-1.0658200134920663,ETHUSDT,break
2021,1,-1.0907638303200575,ETHUSDT,break
2021,1,-1.0649521111781897,ETHUSDT,break
2021,1,-1.1137002497382915,ETHUSDT,break
2021,1,1.9353358753897445,ETHUSDT,break
2021,1,1.2641245067553464,ETHUSDT,break
2021,-1,-1.1407227301945966,ETHUSDT,break
2021,1,-1.0627295897300593,ETHUSDT,break
2021,1,-1.1382463689065638,ETHUSDT,break
2021,1,-1.0948722561507096,ETHUSDT,break
2021,-1,-1.1442502615193006,ETHUSDT,break
2021,1,-1.1315627641481405,ETHUSDT,break
2021,1,0.19356920766908484,ETHUSDT,break
2021,1,-1.0536860293665906,ETHUSDT,break
2021,1,1.9685149106068773,ETHUSDT,break
2021,1,1.9196528589836175,ETHUSDT,break
2021,1,1.9481382021252047,ETHUSDT,break
2021,1,-1.0187798102986678,ETHUSDT,break
2021,1,-1.0318444887141198,ETHUSDT,break
2021,-1,1.913137434026459,ETHUSDT,break
2021,-1,1.9585120588915585,ETHUSDT,break
2021,-1,1.980587692003105,ETHUSDT,break
2021,-1,-1.0262777535966416,ETHUSDT,break
2021,1,-1.044286967968134,ETHUSDT,break
2021,1,-1.0444861395884886,ETHUSDT,break
2021,1,-1.0558703774859752,ETHUSDT,break
2021,-1,-1.0182242011807583,ETHUSDT,break
2021,-1,1.9348941221915448,ETHUSDT,break
2021,-1,-1.1302931960905702,ETHUSDT,break
2021,1,-1.1163254208027618,ETHUSDT,break
2021,-1,1.9214488278285338,ETHUSDT,break
2021,-1,1.9704156655135656,ETHUSDT,break
2021,1,1.9397001520984791,ETHUSDT,break
2021,1,1.9011708028995133,ETHUSDT,break
2021,1,-1.0839627295724998,ETHUSDT,break
2021,-1,-1.0576921376249797,ETHUSDT,break
2021,-1,1.849909260816388,ETHUSDT,break
2021,-1,-1.1141326448214102,ETHUSDT,break
2021,-1,-1.1219110380231667,ETHUSDT,break
2021,1,1.9091157867708026,ETHUSDT,break
2021,1,1.9367552518394286,ETHUSDT,break
2021,1,1.9301980794520675,ETHUSDT,break
2021,1,1.90447435231546,ETHUSDT,break
2021,1,1.917214004612348,ETHUSDT,break
2021,-1,-1.0689171999567244,ETHUSDT,break
2021,-1,-1.0576962852890661,ETHUSDT,break
2021,1,-1.0765416219470694,ETHUSDT,break
2021,1,-1.1075452137427522,ETHUSDT,break
2021,1,-1.1298551792397253,ETHUSDT,break
2021,1,-1.0617467267849345,ETHUSDT,break
2021,1,-1.0738340115599887,ETHUSDT,break
2021,-1,-1.0402161666606353,ETHUSDT,break
2021,1,-1.149225670423543,ETHUSDT,break
2021,1,-1.1094670786231893,ETHUSDT,break
2021,1,-1.1793119597502917,ETHUSDT,break
2021,1,1.8763913108246981,ETHUSDT,break
2021,1,1.9579391404889182,ETHUSDT,break
2021,-1,-1.055038076349974,ETHUSDT,break
2021,1,-1.0988879082294882,ETHUSDT,break
2021,-1,1.882669683164607,ETHUSDT,break
2021,-1,1.9192430680715376,ETHUSDT,break
2021,-1,-1.055986568615476,ETHUSDT,break
2021,1,-1.0522825528988442,ETHUSDT,break
2021,1,-1.1213997467802983,ETHUSDT,break
2021,1,-1.1298088656164924,ETHUSDT,break
2021,1,1.89989433743734,ETHUSDT,break
2021,1,-1.1314509649153754,ETHUSDT,break
2021,1,1.916972479095975,ETHUSDT,break
2021,-1,-1.1909339042048066,ETHUSDT,break
2021,1,1.8724724312425154,ETHUSDT,break
2021,1,1.9298105681407944,ETHUSDT,break
2021,1,-1.1798377835976241,ETHUSDT,break
2021,1,-1.1366576737340308,ETHUSDT,break
2021,-1,-1.1066050086956514,ETHUSDT,break
2021,1,1.8853447168242998,ETHUSDT,break
2021,1,1.9409892624324208,ETHUSDT,break
2021,1,1.9268219373833009,ETHUSDT,break
2021,1,-1.0685578269809144,ETHUSDT,break
2021,1,-1.1586178084402472,ETHUSDT,break
2021,-1,-1.044134161890007,ETHUSDT,break
2021,1,-1.1647903823294161,ETHUSDT,break
2021,1,1.8511620245816383,ETHUSDT,break
2021,1,-1.1671287627065337,ETHUSDT,break
2021,-1,-1.0937664076974114,ETHUSDT,break
2021,1,-1.1118944656974605,ETHUSDT,break
2021,1,-1.1042156115330704,ETHUSDT,break
2021,-1,-1.0647501394120793,ETHUSDT,break
2021,1,-1.07095634672338,ETHUSDT,break
2021,1,1.9182017431292298,ETHUSDT,break
2021,-1,-1.0780603555699664,ETHUSDT,break
2021,-1,-1.0515064404130283,ETHUSDT,break
2021,-1,1.9003191557490817,ETHUSDT,break
2021,-1,-1.0983983487564992,ETHUSDT,break
2021,1,-1.1435162444342355,ETHUSDT,break
2021,1,-1.1530484512139525,ETHUSDT,break
2021,-1,-1.296700843871169,ETHUSDT,break
2022,1,1.7909770984475697,ETHUSDT,break
2022,1,-1.242444173715442,ETHUSDT,break
2022,1,1.862075671030044,ETHUSDT,break
2022,-1,1.8812826731438128,ETHUSDT,break
2022,-1,-1.02094478186908,ETHUSDT,break
2022,-1,-1.0550988025517956,ETHUSDT,break
2022,1,-1.0385253853201184,ETHUSDT,break
2022,1,-1.045857001349618,ETHUSDT,break
2022,1,1.9516508139010207,ETHUSDT,break
2022,1,-1.134824285336942,ETHUSDT,break
2022,1,-1.03118288374212,ETHUSDT,break
2022,-1,-1.109289504044701,ETHUSDT,break
2022,-1,-1.1039406482140197,ETHUSDT,break
2022,-1,1.9145472874378828,ETHUSDT,break
2022,-1,-1.0288306382394343,ETHUSDT,break
2022,-1,-1.1135757821288046,ETHUSDT,break
2022,1,-1.0752035619820137,ETHUSDT,break
2022,1,-1.0629193434397353,ETHUSDT,break
2022,1,-1.0725224786365966,ETHUSDT,break
2022,-1,1.9207394973905725,ETHUSDT,break
2022,-1,-1.0630693966533262,ETHUSDT,break
2022,1,-1.0935775087151793,ETHUSDT,break
2022,-1,-1.1515056459403437,ETHUSDT,break
2022,1,-1.1028670678454489,ETHUSDT,break
2022,1,-1.1624945440859975,ETHUSDT,break
2022,-1,-1.1227552938932461,ETHUSDT,break
2022,1,-1.1335502435932967,ETHUSDT,break
2022,-1,-1.1242630014011514,ETHUSDT,break
2022,1,-1.0998528033934505,ETHUSDT,break
2022,-1,1.9186132706563006,ETHUSDT,break
2022,-1,-1.2136073619631904,ETHUSDT,break
2022,-1,-1.0989330008627023,ETHUSDT,break
2022,1,-1.131962222611449,ETHUSDT,break
2022,-1,1.9031527573803806,ETHUSDT,break
2022,-1,-1.0928898032112377,ETHUSDT,break
2022,1,-1.1106658094435078,ETHUSDT,break
2022,-1,-1.1335632371668776,ETHUSDT,break
2022,1,1.8770909906211515,ETHUSDT,break
2022,-1,-1.0839105370496258,ETHUSDT,break
2022,-1,-1.1490086759525493,ETHUSDT,break
2022,1,-1.0887465232739515,ETHUSDT,break
2022,-1,1.947750850856234,ETHUSDT,break
2022,1,1.9143136208925569,ETHUSDT,break
2022,1,-1.0761395147181398,ETHUSDT,break
2022,-1,1.943139936829421,ETHUSDT,break
2022,1,-1.1120205952835753,ETHUSDT,break
2022,1,1.9159576987464786,ETHUSDT,break
2022,-1,1.8964008433814945,ETHUSDT,break
2022,-1,-1.0771482640029035,ETHUSDT,break
2022,1,-1.0997306967632443,ETHUSDT,break
2022,-1,-1.0910255244449931,ETHUSDT,break
2022,1,1.930980249577782,ETHUSDT,break
2022,-1,-1.0262238813974869,ETHUSDT,break
2022,1,1.8967827617177389,ETHUSDT,break
2022,1,1.89728964820927,ETHUSDT,break
2022,1,-1.108561423550088,ETHUSDT,break
2022,1,1.907014140498054,ETHUSDT,break
2022,-1,-1.0765793180621384,ETHUSDT,break
2022,-1,-1.0994311637021852,ETHUSDT,break
2022,-1,1.9552999000108096,ETHUSDT,break
2022,-1,1.9277846935594491,ETHUSDT,break
2022,1,-1.063775688452411,ETHUSDT,break
2022,1,-1.0583161986568512,ETHUSDT,break
2022,-1,-1.1073276752741894,ETHUSDT,break
2022,1,-1.1002419315639589,ETHUSDT,break
2022,1,1.8817827482348297,ETHUSDT,break
2022,1,-1.0783568587986256,ETHUSDT,break
2022,-1,-1.1080758296126465,ETHUSDT,break
2022,1,1.8936559499578018,ETHUSDT,break
2022,-1,-0.13009295547216512,ETHUSDT,break
2022,-1,-1.1188373158861036,ETHUSDT,break
2022,1,-1.0610825189566895,ETHUSDT,break
2022,1,-1.1607108780171715,ETHUSDT,break
2022,-1,-1.1917787180060138,ETHUSDT,break
2022,-1,1.8521060699502168,ETHUSDT,break
2022,-1,-1.071279905910224,ETHUSDT,break
2022,1,-1.1423400148796008,ETHUSDT,break
2022,1,-1.1693895887904875,ETHUSDT,break
2022,1,-1.039891830972261,ETHUSDT,break
2022,1,-1.0953431295375606,ETHUSDT,break
2022,-1,-1.135955942615384,ETHUSDT,break
2022,-1,-1.0699710252494252,ETHUSDT,break
2022,1,-1.0626957414783378,ETHUSDT,break
2022,-1,0.16376445824179658,ETHUSDT,break
2022,-1,-1.0916523523458463,ETHUSDT,break
2022,-1,-1.087595783351509,ETHUSDT,break
2022,-1,1.8227252965009184,ETHUSDT,break
2022,-1,-1.160839697910957,ETHUSDT,break
2022,1,-1.1045708503003664,ETHUSDT,break
2022,1,-1.1478045281714453,ETHUSDT,break
2022,-1,-1.0708909862677456,ETHUSDT,break
2022,-1,-1.1545377106908548,ETHUSDT,break
2022,-1,-1.1605610192537472,ETHUSDT,break
2022,-1,-1.1695528217145095,ETHUSDT,break
2022,1,-1.1890316755013306,ETHUSDT,break
2022,-1,-1.2962616401997415,ETHUSDT,break
2022,1,-1.1494427410756958,ETHUSDT,break
2022,1,-1.0957620462143853,ETHUSDT,break
2022,-1,-1.1646823352518516,ETHUSDT,break
2023,1,1.7811203240983624,ETHUSDT,break
2023,1,-1.2571079774074598,ETHUSDT,break
2023,1,-1.2281333179884384,ETHUSDT,break
2023,1,1.901684357160882,ETHUSDT,break
2023,1,-1.1780604290776,ETHUSDT,break
2023,-1,-1.092447821269542,ETHUSDT,break
2023,1,-1.1056411679443159,ETHUSDT,break
2023,-1,-1.1044488403264265,ETHUSDT,break
2023,1,-1.181146302931136,ETHUSDT,break
2023,-1,-1.2060361926733374,ETHUSDT,break
2023,1,-1.0663300395256914,ETHUSDT,break
2023,-1,-1.146752174328191,ETHUSDT,break
2023,1,-1.221252078512042,ETHUSDT,break
2023,-1,-1.2231591390078969,ETHUSDT,break
2023,-1,-1.0530582107008488,ETHUSDT,break
2023,-1,-1.24481601976883,ETHUSDT,break
2023,-1,-1.2563911548631328,ETHUSDT,break
2023,1,-1.1292031488201522,ETHUSDT,break
2023,1,-1.2134953145338856,ETHUSDT,break
2023,-1,1.7472598197558007,ETHUSDT,break
2023,-1,1.8763496579299501,ETHUSDT,break
2023,1,1.9169618982815804,ETHUSDT,break
2023,1,-1.050165841413494,ETHUSDT,break
2023,-1,-1.1143610007422606,ETHUSDT,break
2023,-1,-1.1562246607680078,ETHUSDT,break
2023,1,-1.0684090385757399,ETHUSDT,break
2023,-1,-1.0719171961519314,ETHUSDT,break
2023,-1,-1.1238613147466734,ETHUSDT,break
2023,1,-1.1246602275855748,ETHUSDT,break
2023,1,-1.1252822612085789,ETHUSDT,break
2023,1,-1.1540586736181997,ETHUSDT,break
2023,1,1.83125113120255,ETHUSDT,break
2023,1,-1.0839297775989105,ETHUSDT,break
2023,-1,-1.1240216256822047,ETHUSDT,break
2023,-1,-1.0914964796337094,ETHUSDT,break
2023,1,1.882668223782148,ETHUSDT,break
2023,-1,-1.084600242009132,ETHUSDT,break
2023,1,-1.1720647374004338,ETHUSDT,break
2023,1,1.8865851603302586,ETHUSDT,break
2023,-1,1.783508118165685,ETHUSDT,break
2023,-1,-1.118949899365318,ETHUSDT,break
2023,-1,1.8361942895432724,ETHUSDT,break
2023,-1,-1.1670029368103196,ETHUSDT,break
2023,-1,-1.299353211460833,ETHUSDT,break
2023,1,-1.1752298645269452,ETHUSDT,break
2023,-1,-1.2864471970354059,ETHUSDT,break
2023,1,-1.1507398197324987,ETHUSDT,break
2023,-1,-1.2452427437864804,ETHUSDT,break
2023,-1,1.8835602104730376,ETHUSDT,break
2023,-1,-1.1637342279326874,ETHUSDT,break
2023,-1,-1.178117111121525,ETHUSDT,break
2023,-1,-1.2188720457545108,ETHUSDT,break
2023,1,-1.1636748838746729,ETHUSDT,break
2023,1,-1.1139868774190878,ETHUSDT,break
2023,-1,1.5258225473321814,ETHUSDT,break
2023,1,-1.1736093984095892,ETHUSDT,break
2023,-1,1.793022089644604,ETHUSDT,break
2023,-1,1.8527107938948835,ETHUSDT,break
2023,-1,-1.400800597229576,ETHUSDT,break
2023,-1,-1.2310543226274588,ETHUSDT,break
2023,1,1.550133272488253,ETHUSDT,break
2023,-1,1.661254360819989,ETHUSDT,break
2023,-1,1.8759965351602483,ETHUSDT,break
2023,1,-1.1226749861195575,ETHUSDT,break
2023,-1,1.7178866996516124,ETHUSDT,break
2023,1,-1.3441268841116887,ETHUSDT,break
2023,-1,-1.124133539003967,ETHUSDT,break
2023,1,-1.1644650415091542,ETHUSDT,break
2023,1,-1.3767312120935848,ETHUSDT,break
2023,1,-1.2793642236004177,ETHUSDT,break
2023,-1,1.8069360981083298,ETHUSDT,break
2023,1,1.8178420544898817,ETHUSDT,break
2023,1,-1.2296108681697866,ETHUSDT,break
2023,-1,1.7594022326003704,ETHUSDT,break
2023,-1,-1.1689877289386865,ETHUSDT,break
2023,1,1.783951443057724,ETHUSDT,break
2023,1,1.72233666409163,ETHUSDT,break
2023,1,0.42521201568494127,ETHUSDT,break
2023,1,-1.1341073900067538,ETHUSDT,break
2023,1,-1.1744841642737025,ETHUSDT,break
2023,1,-1.1610533916886072,ETHUSDT,break
2023,1,1.8949164036296677,ETHUSDT,break
2023,1,1.711651687313757,ETHUSDT,break
2023,1,-1.1102933353864246,ETHUSDT,break
2023,-1,-1.2152420549229446,ETHUSDT,break
2023,-1,-1.1262013979959915,ETHUSDT,break
2023,-1,-1.130365346830402,ETHUSDT,break
2023,-1,-1.2062528208473073,ETHUSDT,break
2023,1,-1.202712697128993,ETHUSDT,break
2023,1,1.7868835319236822,ETHUSDT,break
2023,1,-1.155208886208281,ETHUSDT,break
2023,1,-1.04408769456287,ETHUSDT,break
2023,1,-1.0668974696883495,ETHUSDT,break
2023,-1,-1.1118536793637075,ETHUSDT,break
2023,1,1.8203743389090223,ETHUSDT,break
2023,-1,-1.1211107887702472,ETHUSDT,break
2023,1,-1.0941472631963918,ETHUSDT,break
2024,1,-1.133011387057763,ETHUSDT,break
2024,-1,1.8663504025044713,ETHUSDT,break
2024,1,-1.1128145283993365,ETHUSDT,break
2024,1,-1.129235682399073,ETHUSDT,break
2024,-1,-1.293407202999265,ETHUSDT,break
2024,-1,-1.1843931562213286,ETHUSDT,break
2024,1,1.7786055718742586,ETHUSDT,break
2024,-1,-1.109936325399167,ETHUSDT,break
2024,1,-1.2890737303780133,ETHUSDT,break
2024,1,1.9378692591100206,ETHUSDT,break
2024,1,1.8884365089360742,ETHUSDT,break
2024,1,-1.1284054806111632,ETHUSDT,break
2024,1,1.8481015970340786,ETHUSDT,break
2024,1,1.920194864065908,ETHUSDT,break
2024,1,-1.1001771744512299,ETHUSDT,break
2024,1,1.867345525673701,ETHUSDT,break
2024,1,1.9070171192591667,ETHUSDT,break
2024,1,-1.0748595116185193,ETHUSDT,break
2024,1,-1.0873499603139485,ETHUSDT,break
2024,1,-1.1204436988956141,ETHUSDT,break
2024,-1,1.8451923997265272,ETHUSDT,break
2024,-1,1.8970625311948366,ETHUSDT,break
2024,-1,-1.0636999781271224,ETHUSDT,break
2024,-1,1.891429442331307,ETHUSDT,break
2024,-1,-1.0840581737866817,ETHUSDT,break
2024,-1,-1.087569435715489,ETHUSDT,break
2024,1,-1.1236601597963336,ETHUSDT,break
2024,1,-1.233838286548951,ETHUSDT,break
2024,1,-1.2228858251553252,ETHUSDT,break
2024,-1,1.748667387575508,ETHUSDT,break
2024,1,1.8309741474722747,ETHUSDT,break
2024,1,-1.0757217716800431,ETHUSDT,break
2024,-1,-1.0908599893564157,ETHUSDT,break
2024,1,-1.082083682574016,ETHUSDT,break
2024,1,1.9179610689132112,ETHUSDT,break
2024,1,-0.1652706099934753,ETHUSDT,break
2024,1,-1.1963122299397986,ETHUSDT,break
2024,-1,1.8300985561752177,ETHUSDT,break
2024,1,-1.168422855591183,ETHUSDT,break
2024,-1,-1.1053526344299018,ETHUSDT,break
2024,1,-1.1415143020949545,ETHUSDT,break
2024,-1,-1.110809694626502,ETHUSDT,break
2024,-1,1.8086971374229655,ETHUSDT,break
2024,-1,-1.1234597208419983,ETHUSDT,break
2024,-1,-1.1356179488286409,ETHUSDT,break
2024,1,-1.1870097285918353,ETHUSDT,break
2024,1,-1.146948829941177,ETHUSDT,break
2024,1,-1.1483307764865662,ETHUSDT,break
2024,1,-1.1626656377124662,ETHUSDT,break
2024,-1,1.9082531755614587,ETHUSDT,break
2024,-1,-1.0750862242052428,ETHUSDT,break
2024,-1,-1.185499247126227,ETHUSDT,break
2024,1,1.8256239609135234,ETHUSDT,break
2024,1,-1.1334331936897544,ETHUSDT,break
2024,1,-1.1561582916738493,ETHUSDT,break
2024,-1,1.8471470077807182,ETHUSDT,break
2024,1,-1.3244592359575262,ETHUSDT,break
2024,-1,1.9163277515280597,ETHUSDT,break
2024,1,-1.1065199746193293,ETHUSDT,break
2024,1,-1.2092515574685645,ETHUSDT,break
2024,1,-1.2555413559037973,ETHUSDT,break
2024,1,1.8149186511783675,ETHUSDT,break
2024,-1,1.9449656365228132,ETHUSDT,break
2024,1,-1.1656602608199915,ETHUSDT,break
2024,-1,1.9293038760059429,ETHUSDT,break
2024,-1,1.9117536019683936,ETHUSDT,break
2024,-1,-1.119835685641492,ETHUSDT,break
2024,1,-1.1391180314588898,ETHUSDT,break
2024,1,-1.064749644622474,ETHUSDT,break
2024,-1,1.8741603463465917,ETHUSDT,break
2024,1,-1.2454525923175535,ETHUSDT,break
2024,-1,-1.0920148286020106,ETHUSDT,break
2024,-1,-1.2264821571662672,ETHUSDT,break
2024,1,-1.232331374297203,ETHUSDT,break
2024,1,-1.1253701870782609,ETHUSDT,break
2024,-1,1.8069401761243673,ETHUSDT,break
2024,-1,1.8615329001024026,ETHUSDT,break
