symbol,tf,kind,expdir,dirR,mfe_h,confirmed,height_atr,htf_align,regime_align,bar_mom,year
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,,0,3.835075723049875,1,1,1.6418763542570454,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,3.522809190967782,1,1,0.8350446624992073,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,0.14360218781295944,1,3.3072129978089713,0,0,0.9077320075412773,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,1,0.04743069468929115,1,12.870888624201966,0,0,0.9077320075412773,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,2.7829968442533812,1,1,1.7383509055736317,2025
BTCUSDT,1h,TRIPLE_TOP,DOWN,-1,0.2027858932798794,1,3.457531343602375,1,1,1.7383509055736317,2025
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.18071724644181647,1,4.219114272119918,0,0,1.7383509055736317,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,0.3399556868537723,1,2.2253863634457924,0,0,1.8995379571163942,2025
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.23383682729376054,1,3.483222733918166,0,0,1.8995379571163942,2025
BTCUSDT,1h,RECTANGLE,UP,0,,0,2.288059641486732,0,0,2.108779769246495,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,0.4674719326383419,1,3.0330683148341375,0,0,0.7623107644129486,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,2.1100428644654237,1,8.999800984159466,1,1,0.7623107644129486,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,2.3955193944187787,1,9.129492983920187,0,1,1.3811958795515602,2025
BTCUSDT,1h,RECTANGLE,DOWN,1,7.8437315451673015,1,2.673305489086588,0,1,1.8077588761525663,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,3.0405693492432864,1,0,1.4647291202032082,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,0.7730487127167199,1,3.206240703696782,0,1,0.7437236898223625,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,,0,3.7225548239056905,1,0,2.124771036410472,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,14.116053909909029,1,0,2.124771036410472,2025
BTCUSDT,1h,SYM_TRIANGLE,UP,-1,,0,3.819965263589092,1,0,1.201166379731666,2025
BTCUSDT,1h,RECTANGLE,DOWN,-1,0.575078522745677,1,2.7725942067694174,0,1,3.2079073244909218,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,0.4470961868305658,1,7.523500500533174,1,1,1.1209721231876755,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,0.3884174907018533,1,10.524694967748427,1,1,1.6440360750742027,2025
BTCUSDT,1h,RECTANGLE,UP,-1,0.0215937230205301,1,5.149956642218797,0,0,2.0447269763651246,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,0.5794072180071355,1,5.428678205567632,0,0,1.1925013887709828,2025
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.9401812608747341,1,4.346485094568999,1,0,0.8390941928313354,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,1.7684213421342163,1,3.2167149873237273,1,0,0.41341334256775036,2025
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,0.09020778470533893,1,7.124992745172699,0,1,0.41341334256775036,2025
BTCUSDT,1h,RECTANGLE,UP,-1,,0,6.0360250037071275,1,0,1.384813258649494,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,1,,0,7.496067760150987,1,0,1.4339063462162507,2025
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,0.4932074122043239,1,12.35549791037426,0,1,1.5188481610105418,2025
BTCUSDT,1h,RECTANGLE,UP,-1,,0,3.187283277281707,1,0,1.1211029776442882,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,2.2458485389101517,1,2.2329662380115862,1,0,2.256842453518477,2025
BTCUSDT,1h,RECTANGLE,DOWN,1,0.38656970103960636,1,5.874436750946855,1,1,1.3006825401451363,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,0.9460163923245808,1,11.486489851197772,1,1,0.8714062817041284,2025
BTCUSDT,1h,RECTANGLE,DOWN,1,1.0774395536053845,1,4.571610827096942,1,1,1.9000857560828162,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,1.0651895738750874,1,5.297099046280006,1,1,1.0735054185623767,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,0.4233884738527177,1,3.2081860346815714,1,1,1.1584393414878886,2025
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,0.14865219689217798,1,9.69074140391649,1,1,1.1584393414878886,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,1.0853244519777385,1,4.085147922062717,0,0,1.1658315003058495,2025
BTCUSDT,1h,SYM_TRIANGLE,UP,1,1.6570858319939954,1,4.104425265047766,0,0,0.7567840259324042,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,3.3812304307354424,1,1.9493336789640205,0,0,1.179856602528607,2025
BTCUSDT,1h,TRIPLE_BOTTOM,UP,1,1.0999784009684443,1,4.105094321837186,0,0,1.179856602528607,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,0.4346930618157093,1,4.394106128609973,1,1,1.179856602528607,2025
BTCUSDT,1h,RECTANGLE,UP,-1,,0,3.104136824447689,0,0,1.6363489169280079,2025
BTCUSDT,1h,RECTANGLE,DOWN,-1,,0,4.404445279361633,1,1,1.7712690293681825,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,0,,0,6.578416837933218,1,1,1.3313541138817249,2025
BTCUSDT,1h,RECTANGLE,DOWN,-1,,0,7.2139921180263755,1,1,1.3313541138817249,2025
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,,0,6.1191687330370215,1,1,1.0330605076271258,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,0.0516768688749667,1,24.943286436645263,0,1,0.6837473420273209,2025
BTCUSDT,1h,SYM_TRIANGLE,DOWN,1,0.02394686636935704,1,26.724695051881113,1,0,1.2522325626641455,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,0.2746966645379946,1,3.235567160790201,1,0,1.707937331733064,2025
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.2945275958500034,1,11.664704366413003,0,1,1.707937331733064,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,1.0449266228504417,1,2.9307976738368917,0,1,3.0000993793928488,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,1,0.3936540256084982,1,8.2732987059933,0,1,3.0000993793928488,2025
BTCUSDT,1h,RECTANGLE,UP,-1,1.6428982802581036,1,3.867653701829746,0,1,1.5238557211218786,2025
BTCUSDT,1h,RECTANGLE,UP,1,0.3982983906806011,1,4.537916470752599,0,1,1.4868696032079478,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,0.5119218844887561,1,3.7752307349762235,0,1,1.1394752530004648,2025
BTCUSDT,1h,TRIPLE_BOTTOM,UP,1,0.5230038840200022,1,3.6952368639675095,0,1,1.1394752530004648,2025
BTCUSDT,1h,RECTANGLE,DOWN,-1,0.40400667074966123,1,3.793593785938115,1,0,1.1394752530004648,2025
BTCUSDT,1h,RECTANGLE,UP,-1,,0,4.408393591657301,0,1,1.5997480905801966,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,0.0628835509898669,1,4.82407512094267,1,0,2.556129462240184,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,,0,7.423059444038736,1,0,1.6384196723160627,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,,0,2.525632138946323,1,0,1.6904905995080015,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,,0,4.0840449426338425,1,0,1.6904905995080015,2025
BTCUSDT,1h,INV_HEAD_SHOULDERS,UP,-1,,0,2.4952790072641515,0,1,1.3941882100871188,2025
BTCUSDT,1h,RECTANGLE,DOWN,1,0.1528504780289994,1,2.302112523845443,1,0,1.3941882100871188,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,0.2570071933774389,1,1.8534616787489189,1,0,0.543949756075313,2025
BTCUSDT,1h,TRIPLE_TOP,DOWN,1,,0,2.5559324609796676,1,0,0.543949756075313,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,2.641353049227171,0,1,0.543949756075313,2025
BTCUSDT,1h,RECTANGLE,DOWN,1,,0,5.380426207698031,1,1,0.938783036263052,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,,0,2.8343694675621216,1,1,2.4456413183050496,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,,0,2.949668805994199,1,1,1.44532933328377,2025
BTCUSDT,1h,RECTANGLE,DOWN,1,0.16273817260931778,1,3.3681924129274625,1,1,3.8441681069920093,2025
BTCUSDT,1h,RECTANGLE,UP,-1,,0,4.567977799940637,0,0,0.7759370655198972,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,0,,0,5.1203271058617945,0,0,0.7201066968223774,2025
BTCUSDT,1h,RECTANGLE,UP,1,0.10248110309655088,1,6.272809415260977,0,0,0.7201066968223774,2025
BTCUSDT,1h,RECTANGLE,UP,1,1.0572449560954167,1,11.951757941976297,1,0,1.5502794861076021,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,0.09341695985537958,1,27.877146338698623,0,1,0.7742477727349018,2025
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.14091306897091366,1,14.662632318681098,1,0,0.6195507099554715,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,1,2.213360119485034,1,5.833908071120706,1,0,1.313681942038081,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,2.8576121782426256,1,5.570436017581553,1,0,1.249174326333765,2025
BTCUSDT,1h,RECTANGLE,UP,1,3.649690153836791,1,3.1405210122856557,1,0,2.5827209862997633,2025
BTCUSDT,1h,RECTANGLE,UP,1,,0,3.8716442540061053,0,0,0.5511028681194752,2025
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,0.8861669463517506,1,3.932376079072327,1,0,0.8227378075638933,2025
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,,0,13.35098394374831,0,1,0.8227378075638933,2025
BTCUSDT,1h,RECTANGLE,UP,1,0.691260625130498,1,5.719178930396522,1,0,1.6054217539621016,2025
BTCUSDT,1h,RECTANGLE,DOWN,1,0.265905558365333,1,3.7100171419548476,1,0,1.2301018012312754,2025
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,0.4502596318462932,1,4.114980817816,1,0,2.0991776093488252,2025
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,0.2149957195071791,1,6.82059292756883,0,1,2.0991776093488252,2025
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,,0,6.001392859547595,0,1,0.6188085276683023,2026
BTCUSDT,1h,RECTANGLE,UP,1,0.045677242235319604,1,6.4305256640370745,1,0,0.28146394315221634,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,,0,15.10013598901335,0,1,1.0501266961646338,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.09088234348960525,1,10.214389105484216,1,0,1.4347266804668766,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,0.6695281506975294,1,3.034644176093876,1,0,2.1685710950202033,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,1.2287243018176137,1,8.171445387372827,1,1,1.2862800848439233,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,1.9498082012019613,0,0,0.7636378728021171,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,1,1.0175208312638924,1,8.182706301375203,1,1,0.7636378728021171,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,3.402407546997414,1,3.280844264466984,1,1,0.8964823206031709,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,1,1.7874602619304958,1,5.337420297066326,1,1,0.8964823206031709,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,4.185944197240067,1,1,2.350836161970157,2026
BTCUSDT,1h,RECTANGLE,UP,1,,0,4.123455768769361,1,1,0.9543375103003359,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,0.3398952961419558,1,4.436036128181285,0,1,0.7169437768019525,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,0.29129401317616116,1,5.246682539625774,0,1,0.9007842317207149,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,,0,4.76678608933137,0,1,1.3417557890236453,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,0.4961687951138279,1,2.246961713693735,1,0,1.6010537924274049,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,,0,6.816587675586131,0,1,1.0070828190737093,2026
BTCUSDT,1h,RECTANGLE,DOWN,-1,,0,5.371001702014542,0,1,0.643233808115632,2026
BTCUSDT,1h,HEAD_SHOULDERS,DOWN,-1,,0,4.60477998535606,0,1,1.5720226270765016,2026
BTCUSDT,1h,RECTANGLE,DOWN,-1,,0,4.16508536440748,0,1,1.5720226270765016,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,0.6360253453257871,1,2.022438982095624,1,0,1.0535050071530994,2026
BTCUSDT,1h,SYM_TRIANGLE,DOWN,1,,0,5.1286514069399,0,1,1.0535050071530994,2026
BTCUSDT,1h,RECTANGLE,UP,0,,0,3.012244900891952,1,0,1.7625628370941335,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,0,,0,7.162422218246269,1,0,0.6164887377984714,2026
BTCUSDT,1h,TRIPLE_BOTTOM,UP,0,,0,7.543163489128828,1,0,0.6164887377984714,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,1,0.07391317879748065,1,10.658441497765299,1,0,0.8026493982108234,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,1,1.4217008264759066,1,15.394939336808177,1,1,1.608098311988658,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,3.3553991872014897,0,0,1.6238749979433882,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,-1,0.07399850874260402,1,11.957199429727078,0,0,1.6238749979433882,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,1,2.1826288183949822,1,3.7592523591397637,1,1,2.5638501548903787,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,0.6372711046473,1,2.589009277111829,0,0,1.191948193478076,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,1.7508880965332918,1,3.80555598791676,1,1,1.6076565450241633,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,3.697136013222827,0,0,2.1017274494230476,2026
BTCUSDT,1h,RECTANGLE,UP,1,2.119026433530682,1,3.959958169258501,1,1,2.1017274494230476,2026
BTCUSDT,1h,INV_HEAD_SHOULDERS,UP,1,2.393223607039715,1,4.35572302004837,1,1,1.4855301199109066,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.17441697275041645,1,4.482563094742182,1,1,1.4855301199109066,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,1,1.4922460625652754,1,9.180513198824478,1,1,0.6266475807918613,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,1,2.553071651110187,1,3.786106539245521,1,1,2.471431366400533,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,5.9451237331419025,1,1,1.379507008516576,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,0.292709382022646,1,2.130852622270797,0,0,0.6641542659577294,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,4.0702557262477805,1,1,0.6641542659577294,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,,0,3.6423106376438406,1,1,1.207590952555177,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,4.561802625761084,1,1,1.207590952555177,2026
BTCUSDT,1h,RECTANGLE,UP,1,,0,3.230389733056779,1,1,2.889568273079191,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,,0,2.6173849936557496,1,1,1.1500669768296765,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,3.0293094541278456,1,1,1.1500669768296765,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,0,0.17301091685512407,1,2.6866057640836236,0,0,1.3959321421569308,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,2.90482624499464,1,1,1.3959321421569308,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,,0,4.83809856693464,1,1,0.774675766662396,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,5.147031536882131,1,1,0.774675766662396,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,0.4149391782156312,1,5.608794351423771,0,0,0.6503513480406014,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,0,,0,4.159645556265727,0,0,1.3256814590086423,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,6.243325139526573,0,0,0.8587480481734174,2026
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,2.5510030662300696,1,7.064437496685386,0,0,1.0492806775096086,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,0.24302112681943078,1,3.2110828162273193,0,0,1.9538017841117332,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,9.723744600128647,1,1,1.9538017841117332,2026
BTCUSDT,1h,RECTANGLE,DOWN,-1,12.397340354489264,1,3.296365879614984,0,0,1.7486828641256693,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,0.58606501336317,1,2.1406821413093358,1,1,2.3828643548473423,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,7.0448434179162,1,2.2887566467663647,0,0,1.1301480045303272,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.2653748909415881,1,4.183472401559832,1,1,1.1301480045303272,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,0.3137597463522012,1,2.6117233803700746,1,1,0.7865560960692998,2026
BTCUSDT,1h,TRIPLE_BOTTOM,UP,-1,0.30578483442874377,1,2.679837497166601,1,1,0.7865560960692998,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,6.246805871397466,1,2.7099618340385336,0,0,0.7865560960692998,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,5.054223233788103,1,1.8801641666716198,0,0,5.91934010026922,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,0.7800409092218651,1,2.3018395143890324,0,0,1.6386954060691832,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,-1,,0,11.411602482705183,1,1,1.6386954060691832,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,4.14443934494074,1,3.6137456331773365,1,1,1.4533168818651545,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,0.21867903514312226,1,3.8039696544532435,0,1,2.5359858831112354,2026
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,0.32769410172588814,1,4.071330255802149,1,0,3.6860454948121584,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,,0,3.2581875459010594,1,0,2.310724388050569,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,,0,9.185476476124668,1,0,2.4348170320370643,2026
BTCUSDT,1h,TRIPLE_TOP,DOWN,1,,0,8.816413997584363,1,0,2.4348170320370643,2026
BTCUSDT,1h,INV_HEAD_SHOULDERS,UP,1,0.21948486518268753,1,7.953470395657243,0,1,1.4520083664446801,2026
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,,0,7.213751143552562,1,0,1.4520083664446801,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.3364844428293254,1,8.342646696054182,0,1,1.2279777531215128,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,0.7367021707763853,1,3.028201808585121,0,1,1.9658004328597447,2026
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,0.21421127480616456,1,5.875035244899364,1,0,1.9658004328597447,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,3.506766961000827,0,1,1.451577266326442,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,24.334383120068285,0,1,1.2392112120137302,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,,0,3.153718149682134,0,1,1.4705273948359234,2026
BTCUSDT,1h,SYM_TRIANGLE,DOWN,1,0.02044590576089533,1,16.643002911321403,1,0,1.4705273948359234,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,1.5434637292538105,1,12.700010792897746,1,0,1.3153397654231807,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,,0,2.2531646196022885,0,1,0.5497382198952318,2026
BTCUSDT,1h,TRIPLE_BOTTOM,UP,-1,,0,3.4507764328625603,0,1,0.5497382198952318,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,2.650943234368722,1,8.07606506855313,1,0,0.5497382198952318,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,9.02140403149827,1,2.0387765764329364,1,1,0.8162916522770286,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,6.649865879326226,1,2.7388230991442004,1,1,0.8162916522770286,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,5.167870380836199,1,0,1.3798085230498685,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,,0,4.065320161797584,1,0,1.3585298918769342,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,4.773924501475695,1,0,0.698210554283001,2026
BTCUSDT,1h,TRIPLE_TOP,DOWN,-1,1.7255309692923728,1,7.219550580085909,1,0,0.698210554283001,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,2.86093435305022,1,0,2.9869201583711313,2026
BTCUSDT,1h,TRIPLE_TOP,DOWN,-1,1.9623560006877436,1,3.984615549305958,1,0,2.9869201583711313,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.8923511388376306,1,4.128903159663912,0,1,2.9869201583711313,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,1.210187247440856,1,2.717531086733038,0,1,2.090112799425428,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.8410495355271158,1,4.209937785768187,0,1,2.090112799425428,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,1.1568998224949532,1,2.660230747297638,1,0,1.4053029688372938,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,0.9865018823221113,1,8.3160375310398,1,1,0.5839934405916176,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,0.8288821278449462,1,19.772633429501088,1,1,0.731468588051213,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,0.056829638194758135,1,12.275221405598678,1,1,1.4004254110769796,2026
BTCUSDT,1h,SYM_TRIANGLE,DOWN,1,0.3291456554754602,1,3.7759935188466183,1,1,1.5940635826484675,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,0.2991301314282691,1,2.1729175421188045,1,1,1.6247815048007075,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,4.412853448478273,0,0,0.6522529523598114,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,0.6008784434876495,1,1.8335545434091658,1,1,1.6115210745137614,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,1,,0,5.761038206307892,0,0,1.6115210745137614,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,,0,1.9058428430442542,0,0,0.6867937183209314,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,6.37981419547462,0,0,0.6867937183209314,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,3.1503292076220766,1,2.19382589710668,1,1,1.8803864750541561,2026
BTCUSDT,1h,TRIPLE_TOP,DOWN,1,3.6750148441207897,1,2.303875607369463,1,1,1.8803864750541561,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,2.368408601759681,0,0,1.8803864750541561,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,2.0424876016230327,1,5.675680725934258,1,1,1.387666679937454,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,2.065926863100365,1,5.02004742229941,1,1,0.911260592025673,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,,0,10.46955742931082,1,1,1.3697568502086896,2026
BTCUSDT,1h,RECTANGLE,DOWN,-1,,0,6.12822754089253,1,1,1.9318377628264558,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,1,0.014230135597114092,1,32.61499246342046,0,0,0.8898869071897315,2026
BTCUSDT,1h,SYM_TRIANGLE,DOWN,1,0.11027797453874129,1,28.648196375725234,1,1,2.576660253623674,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,1,0.07913740875915821,1,6.967676830263536,0,0,1.610273572292094,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,3.7314838408229414,0,0,0.6014823155773527,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,,0,3.965461513057358,0,0,0.8669766592860279,2026
BTCUSDT,1h,RECTANGLE,UP,1,,0,6.237662871408954,0,0,1.4128378187053028,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,4.103185344339621,0,0,1.1199331041096554,2026
BTCUSDT,1h,RECTANGLE,UP,-1,0.15573401955989952,1,3.7862861775966605,0,0,1.7284724473257747,2026
BTCUSDT,1h,RECTANGLE,DOWN,-1,0.27313355968698283,1,5.3859431158119495,1,1,0.8409137336736416,2026
BTCUSDT,1h,RECTANGLE,UP,1,0.23376862493812212,1,3.5462551702121883,0,0,1.3670245136522912,2026
BTCUSDT,1h,RECTANGLE,DOWN,-1,0.25138621391919563,1,3.527658206228284,1,1,1.5650810875987227,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,0.22416994752385375,1,3.922057455594205,1,1,0.7435228340953828,2026
BTCUSDT,1h,INV_HEAD_SHOULDERS,UP,1,0.30952142527112453,1,5.1448786566036615,0,0,1.1733929021053615,2026
BTCUSDT,1h,SYM_TRIANGLE,DOWN,-1,0.4724073207514437,1,5.507966744195009,1,1,1.1733929021053615,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,1,0.9027472894902822,1,3.019487173055586,1,1,1.7295248606312246,2026
BTCUSDT,1h,ASC_TRIANGLE,UP,-1,0.7394921342772671,1,5.252484502966197,0,0,1.7295248606312246,2026
BTCUSDT,1h,RECTANGLE,DOWN,-1,,0,3.738784369549494,1,1,0.8522472709418302,2026
BTCUSDT,1h,DOUBLE_TOP,DOWN,-1,0.21810559921232092,1,2.9195921351460585,0,1,1.2036524282114254,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,1,0.670572404133971,1,2.4086981721050043,1,0,2.3355162236312896,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,1,0.47931609043471257,1,4.224206142963953,1,0,2.3355162236312896,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,2.8279445014895987,1,0,2.0863604895786425,2026
BTCUSDT,1h,RECTANGLE,UP,-1,,0,6.797469431376079,1,0,0.5383227258615477,2026
BTCUSDT,1h,DOUBLE_BOTTOM,UP,-1,1.0410177975528248,1,2.386520932374406,0,0,0.7412843850310783,2026
BTCUSDT,1h,DESC_TRIANGLE,DOWN,1,0.24961156030512271,1,5.976577208018304,1,1,0.7412843850310783,2026
BTCUSDT,1h,SYM_TRIANGLE,UP,-1,,0,4.7097468884844895,0,0,0.808955785132834,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,0.27445973970499693,1,4.534042924482246,1,1,1.1445260796855061,2026
BTCUSDT,1h,RECTANGLE,DOWN,1,0.21046017048084764,1,6.3556560635812085,1,1,1.2816869316651742,2026
